"","GENEID","GENENAME","1_EKLF_GFP","2_EKLF_GFP","9_EKLF_GFP","3_minus","4_minus","10_minus"
"ENSMUSG00000034377","ENSMUSG00000034377","Tulp4",262.062191113351,284.457890031515,400.878602457214,193.723012185835,297.775634847542,207.924544942681
"ENSMUSG00000034379","ENSMUSG00000034379","Wdr5b",220.928557227976,270.685595350747,256.60831338117,261.244953022076,238.756272003817,280.432143854029
"ENSMUSG00000034382","ENSMUSG00000034382","AI661453",8.55596570394244,9.05224962740452,16.4325886621122,49.22442661856,25.3067744351541,48.5582195338764
"ENSMUSG00000034390","ENSMUSG00000034390","Cmip",1305.2476760408,1181.96136524948,1321.27276086371,1426.87991507263,1514.87923495287,1109.59506862337
"ENSMUSG00000034391","ENSMUSG00000034391","Fbxo15",18.0932870143601,16.372112622021,23.2320283719578,0,6.30676944915743,3.2863141857894
"ENSMUSG00000034401","ENSMUSG00000034401","Spata6",148.061074963051,125.932245622148,144.615310383063,243.508329803004,226.310877083947,288.931769492247
"ENSMUSG00000034403","ENSMUSG00000034403","Pja1",537.859546428407,439.96377120591,479.739030298869,501.153408830329,507.699798319503,446.285777688018
"ENSMUSG00000034412","ENSMUSG00000034412","Tbc1d10a",102.681865689661,80.9153287646633,112.273025505522,101.623781581045,98.8839083335655,99.3567116192569
"ENSMUSG00000034413","ENSMUSG00000034413","Neurl1b",0,0,0,6.46188929736583,0.900967064165347,4.3817522477192
"ENSMUSG00000034416","ENSMUSG00000034416","Pkd1l2",1.13448015795319,0,1.25804878181263,16.866726771987,4.83008153392972,5.10601261927484
"ENSMUSG00000034422","ENSMUSG00000034422","Parp14",615.302405253896,856.562199069512,714.822544305115,1869.59607105554,1069.25717769561,1501.64896560327
"ENSMUSG00000034424","ENSMUSG00000034424","Gcsh",1245.30610678536,823.266674642909,817.627774564013,1237.72977253936,1212.64861293745,1102.68408849405
"ENSMUSG00000034427","ENSMUSG00000034427","Myo15b",0.310290376497433,11.3370182866145,14.140164093012,99.9469145103376,12.5504263139766,37.2337798403369
"ENSMUSG00000034429","ENSMUSG00000034429","Zfp707",33.2159185357013,33.6518093599431,47.8357198105116,56.3362445176631,42.0651241147533,41.5343631289405
"ENSMUSG00000034430","ENSMUSG00000034430","Zxdc",517.193137543378,429.766847081759,448.599571105348,444.620218658634,447.292998264702,340.167261446087
"ENSMUSG00000034432","ENSMUSG00000034432","Cops8",1485.48694825278,1384.00358423891,1287.51444534864,1231.98126827475,1416.75984899274,1371.86668395512
"ENSMUSG00000034437","ENSMUSG00000034437","Gm9761",2029.30498040007,2249.52827426568,2259.84275981771,1611.77981617154,1903.74340658138,1623.43920777996
"ENSMUSG00000034438","ENSMUSG00000034438","Gbp8",65.7072002100446,191.007980590245,239.712292747019,200.318568218341,116.22475127733,234.423745252977
"ENSMUSG00000034442","ENSMUSG00000034442","Trmt5",851.336767938838,649.427134006832,666.336813759335,592.647561272695,658.606923904869,578.391296698934
"ENSMUSG00000034445","ENSMUSG00000034445","Cyb561a3",39.995687084375,42.5674928172545,36.9600451372056,69.2345281860625,102.71024531485,107.35293006912
"ENSMUSG00000034449","ENSMUSG00000034449","Dhrs11",2796.86834488772,3179.47637569227,3230.20687080509,1225.46799164215,1354.8347031796,984.742718813474
"ENSMUSG00000034450","ENSMUSG00000034450","Gulo",80.9436524326636,67.6713988376867,50.6880619024534,66.46514705862,80.1860687107159,67.9171598396476
"ENSMUSG00000034453","ENSMUSG00000034453","Polr3b",1483.64953517753,1588.09492433603,1559.71390479008,1860.10099059888,1538.85174559441,1556.61748600224
"ENSMUSG00000034456","ENSMUSG00000034456","Uroc1",33.8292459927132,26.3244014052645,14.8568344020528,15.7704539031127,19.0134973395372,21.7699124845138
"ENSMUSG00000034457","ENSMUSG00000034457","Eda2r",0,3.68734292847223,0.739482698438017,4.15815118153397,2.02916667478091,0
"ENSMUSG00000034459","ENSMUSG00000034459","Ifit1",13.3318956947917,16.372112622021,9.50401160671001,77.54267156839,27.0290119249604,49.294712786841
"ENSMUSG00000034460","ENSMUSG00000034460","Six4",3.86946957619735,3.24396696413749,7.43564547955634,6.40178695642909,7.25420845324999,6.51149604122455
"ENSMUSG00000034462","ENSMUSG00000034462","Pkd2",29.9738525375182,40.7756065129035,41.6319052037741,43.7634112490438,80.9793113494949,65.7509373167905
"ENSMUSG00000034471","ENSMUSG00000034471","Caskin2",519.955319140798,625.315358978051,434.919939037775,288.9631350083,263.380825796062,380.578302599039
"ENSMUSG00000034472","ENSMUSG00000034472","Rasd2",1.90455652782738,0,5.28000644817223,0.923127042480833,1.80193412833069,1.0954380619298
"ENSMUSG00000034473","ENSMUSG00000034473","Sec22a",61.5465736557208,100.975621964509,116.913736810407,57.0073057121132,100.002344155705,161.330925061577
"ENSMUSG00000034480","ENSMUSG00000034480","Diap2",348.688522410636,392.859206856455,577.182077805871,2515.90843133026,2023.282939224,2119.32269459615
"ENSMUSG00000034484","ENSMUSG00000034484","Snx2",2876.83263528326,3109.60992400918,2976.8676354795,4001.75572915441,3492.14834070489,4370.7978670999
"ENSMUSG00000034485","ENSMUSG00000034485","Uaca",14.2841739587053,0,24.2880296615923,120.006515522508,142.352796138125,130.357129369646
"ENSMUSG00000034486","ENSMUSG00000034486","Gbx2",6.10629558016756,9.51981415219889,8.11330557008094,15.141291076401,8.09154507969537,9.61635842520383
"ENSMUSG00000034487","ENSMUSG00000034487","Kdelc2",44.7570784039434,44.7504411668573,61.2480747987979,143.084691584529,103.611212379015,111.73468231684
"ENSMUSG00000034488","ENSMUSG00000034488","Edil3",1.02671693252562,1.17679365281049,1.27989557784527,2.00558339944366,5.45995432263462,3.54320217945763
"ENSMUSG00000034501","ENSMUSG00000034501","Pcnxl4",355.199792439806,323.076355741214,327.360399786678,324.017591910773,315.338472457871,288.100210287537
"ENSMUSG00000034509","ENSMUSG00000034509","Mad2l1bp",480.900523276413,492.25485283543,547.008668030643,329.556354165658,323.44717603536,306.722657340344
"ENSMUSG00000034518","ENSMUSG00000034518","Hmgxb4",741.783001973119,814.61696950601,656.2491419256,719.844318162084,544.567011922387,554.63342152698
"ENSMUSG00000034520","ENSMUSG00000034520","Gjc1",0,3.27442252440419,6.33600773780668,12.9237785947317,8.10870357748813,3.2863141857894
"ENSMUSG00000034522","ENSMUSG00000034522","Zfp395",319.013218411086,311.070139818398,334.752408814119,492.949840684765,480.21544520013,444.747853143499
"ENSMUSG00000034525","ENSMUSG00000034525","Ice1",2973.96501820245,2774.52735234515,2920.89956712888,2869.07884803043,2992.11162009312,2598.37908289748
"ENSMUSG00000034528","ENSMUSG00000034528","Hsd17b13",3.51678339258397,6.04625517062693,0,1.04058805919233,3.3272900669809,1.23482436801499
"ENSMUSG00000034538","ENSMUSG00000034538","Zfp418",28.5683479174107,21.829483496028,23.2320283719578,42.4638439541183,52.2560897215901,42.7220844152622
"ENSMUSG00000034543","ENSMUSG00000034543","Morc2a",2160.65051722769,2019.2142612575,1992.83853953472,2382.53572065927,2026.20387613348,1673.09382273915
"ENSMUSG00000034544","ENSMUSG00000034544","Rsrc1",630.756456221825,568.3101758973,580.167726483359,702.686701898661,671.752066328834,676.757110649361
"ENSMUSG00000034551","ENSMUSG00000034551","Hdx",14.3614096262826,8.77900690156665,7.43197820967187,32.8760851198847,28.0809986125831,30.3432419461128
"ENSMUSG00000034555","ENSMUSG00000034555","Tex16",8.52218635715826,0.25302218930852,4.6027765568301,9.41018532911009,4.5536859811624,1.0157643417694
"ENSMUSG00000034557","ENSMUSG00000034557","Zfyve9",82.1123269640636,127.595963098247,95.2434628017756,878.843818897798,684.387983647002,506.279831184698
"ENSMUSG00000034560","ENSMUSG00000034560","A230046K03Rik",1408.41955232835,1663.40664239733,1705.44208275963,2567.2163051392,2143.40064564936,2909.48349248555
"ENSMUSG00000034563","ENSMUSG00000034563","Ccpg1",558.953025498955,543.08713007426,723.948003234256,1007.47854310951,870.461825842622,841.718949925859
"ENSMUSG00000034566","ENSMUSG00000034566","Atp5h",12887.8923925681,12181.0790635559,11896.0262904275,11096.1310855773,10764.9138121283,10060.5374636999
"ENSMUSG00000034570","ENSMUSG00000034570","Inpp5j",115.524351418812,137.624976747315,236.40483284469,128.257579627817,181.559805860651,174.509736778908
"ENSMUSG00000034573","ENSMUSG00000034573","Ptpn13",679.926680434374,593.76195109196,648.38479183555,249.244301469825,289.210427597076,251.950754243854
"ENSMUSG00000034575","ENSMUSG00000034575","Papd7",52.3753045152529,32.7442252440419,34.8480425579367,60.0032577612542,27.9299789891258,24.0996373624556
"ENSMUSG00000034579","ENSMUSG00000034579","Pla2g3",7.65772850650459,8.77706991666439,12.7377230243159,5.42674608908902,5.4338328134722,5.47578801805698
"ENSMUSG00000034584","ENSMUSG00000034584","Exph5",8.06428583422047,6.01220260312954,3.66398435881349,1.60147675862138,5.68198975553301,6.65143019958907
"ENSMUSG00000034586","ENSMUSG00000034586","Hid1",4.80278190170681,22.4863355095562,3.04337447465434,14.6323846195966,12.9828447772742,12.6281218364649
"ENSMUSG00000034591","ENSMUSG00000034591","Slc41a2",5.20941796056991,0.117078035509398,0,3.83966651331327,3.17746645901327,9.16281540004874
"ENSMUSG00000034593","ENSMUSG00000034593","Myo5a",865.293910353665,634.138406194625,1179.18292304343,4311.40922119439,3640.65333292683,3891.2759403571
"ENSMUSG00000034595","ENSMUSG00000034595","Ppp1r18",70.306374502996,107.301857377129,136.714299128626,420.826930213211,426.198938357339,487.62100233872
"ENSMUSG00000034601","ENSMUSG00000034601","2700049A03Rik",1850.9452944907,2397.49329247929,2866.73287306835,1509.67914401545,1683.20823586668,2023.79592050144
"ENSMUSG00000034602","ENSMUSG00000034602","Mon2",2563.58591208864,2060.59448784236,2703.10774441709,2191.60486782993,2389.27836315788,2017.38936305177
"ENSMUSG00000034610","ENSMUSG00000034610","Zcchc11",3243.57764188268,3612.14169164931,3082.27986605975,3377.54878768874,3348.92716026303,3296.5189115999
"ENSMUSG00000034612","ENSMUSG00000034612","Chst11",416.145601330282,339.448468363235,408.67249908853,313.863194443483,327.952011356186,313.295285711923
"ENSMUSG00000034613","ENSMUSG00000034613","Ppm1h",122.708256391254,136.020861609185,231.060602397414,496.743404762722,400.719571542084,699.524331208796
"ENSMUSG00000034614","ENSMUSG00000034614","Pik3ip1",7.08335918619214,6.7389605818334,7.35007369782001,61.7732061015546,35.9270294873599,58.5390624882214
"ENSMUSG00000034616","ENSMUSG00000034616","Ssh3",6.69387686436621,0,0,3.70797905654021,0,8.69052870875143
"ENSMUSG00000034617","ENSMUSG00000034617","Mtrr",412.336488274628,521.724655555068,391.776478454379,175.394138071358,205.420490629699,282.623019977888
"ENSMUSG00000034620","ENSMUSG00000034620","Tmem5",520.482458673521,442.642431233355,415.34132053745,684.999233027721,710.182604653636,663.517158221215
"ENSMUSG00000034621","ENSMUSG00000034621","Gpatch8",2887.05537964803,3948.00274532401,3600.40495192202,2514.03942847459,2527.40522990711,3968.02322630898
"ENSMUSG00000034634","ENSMUSG00000034634","Ly6d",0,3.27442252440419,1.05600128963445,11.07752450977,9.91063770581882,16.431570928947
"ENSMUSG00000034636","ENSMUSG00000034636","Zyg11b",529.018669932736,419.449856707977,454.218027823245,977.991447792458,1005.31469757541,870.466040801672
"ENSMUSG00000034639","ENSMUSG00000034639","Setmar",76.8081452793644,36.8897408611519,57.1696200254912,63.8583454055532,46.066603049845,59.3046413642792
"ENSMUSG00000034640","ENSMUSG00000034640","Tiparp",299.83610921408,283.426507939594,343.875941440476,750.001267481995,572.774541356263,744.670875269451
"ENSMUSG00000034641","ENSMUSG00000034641","Cd300ld",30.4729044452381,62.2140279636797,102.432125094541,65.5420200161392,54.9589909140862,123.784500998067
"ENSMUSG00000034647","ENSMUSG00000034647","Ankrd12",1194.2663721341,1284.60038329091,1423.40069922093,1601.67076505609,1485.09645896834,1459.22034043657
"ENSMUSG00000034648","ENSMUSG00000034648","Lrrn1",0,0,1.05600128963445,7.38501633984667,4.50483532082674,0
"ENSMUSG00000034652","ENSMUSG00000034652","Cd300a",327.039180308362,296.262984971194,569.547446458025,1048.70820609109,822.245447202387,919.03010349629
"ENSMUSG00000034653","ENSMUSG00000034653","Ythdc2",3168.22978404085,3390.11878693314,3314.78804816253,2750.91858659288,2710.10892900936,2694.77763234731
"ENSMUSG00000034659","ENSMUSG00000034659","Tmem109",141.705097770129,149.247510768052,113.707066275071,120.539935436884,120.82726096461,133.267039037058
"ENSMUSG00000034663","ENSMUSG00000034663","Bmp2k",7150.15402573441,7703.67801857408,7181.77011533555,4420.18103230632,4030.15657592174,3612.65744048066
"ENSMUSG00000034664","ENSMUSG00000034664","Itga2b",1502.77922807318,1725.84534979919,1796.16666942803,1224.62150853326,779.704498486821,1286.04431260668
"ENSMUSG00000034667","ENSMUSG00000034667","Xpot",93.3232698635416,10.914741748014,0,0,54.9589909140862,0
"ENSMUSG00000034673","ENSMUSG00000034673","Pbx2",638.697210142975,724.878919768795,735.249870938247,1107.7715763084,907.655179189017,1367.25224603983
"ENSMUSG00000034674","ENSMUSG00000034674","Tdg",6521.98347408787,5861.04715794355,6464.95275917931,5987.78632195589,6526.95532621963,5549.73934305721
"ENSMUSG00000034675","ENSMUSG00000034675","Dbn1",27.8322395644485,9.76157462053279,16.8422791217606,80.0465754772475,93.8794142307313,40.0174435207232
"ENSMUSG00000034681","ENSMUSG00000034681","Rnps1",3388.0881874768,3231.36747490467,3541.08474121621,2891.66383612558,3123.72327992408,3073.47664845967
"ENSMUSG00000034684","ENSMUSG00000034684","Sema3f",7.0384585950828,14.0773479284264,5.0913035373413,4.80494192829428,9.37723861418663,3.32606927502762
"ENSMUSG00000034685","ENSMUSG00000034685","Fam171a2",2.70923050665273,3.10524270441982,2.14594456365267,66.1008814380646,39.2055835808116,49.014745687219
"ENSMUSG00000034686","ENSMUSG00000034686","Prr7",2.85683479174107,0,2.11200257926889,4.61563521240417,0,5.477190309649
"ENSMUSG00000034687","ENSMUSG00000034687","Fras1",77.1345393770088,120.062159228154,104.54412767381,33.23257352931,47.7512544007634,51.4855889107006
"ENSMUSG00000034707","ENSMUSG00000034707","Gns",647.549219461309,621.048805461995,801.504978832544,652.650819033949,669.418528674853,648.499332662441
"ENSMUSG00000034708","ENSMUSG00000034708","Grn",991.61467282291,1185.00827455912,1586.11563536674,2009.30828107817,1703.49526851313,2124.91140560458
"ENSMUSG00000034709","ENSMUSG00000034709","Ppp1r21",596.476866145684,902.27748226146,964.370034040539,1718.92849635593,1267.33524848466,1476.4305220045
"ENSMUSG00000034714","ENSMUSG00000034714","Ttyh2",77.4474924401783,103.757376656644,177.489790197721,230.954920455526,185.341186438321,236.875873947849
"ENSMUSG00000034723","ENSMUSG00000034723","Tmx4",649.388258465127,762.004666266104,731.092032673646,1641.97718988199,1587.62897403671,1421.58751438011
"ENSMUSG00000034724","ENSMUSG00000034724","Cnot6l",1654.6312999793,1460.38877685282,1449.9180225132,2828.24947104226,2400.79593966409,2429.09418786977
"ENSMUSG00000034729","ENSMUSG00000034729","Mrps10",1074.38449866841,897.433177222895,732.691893438513,936.86370310903,945.386291544002,925.05115747804
"ENSMUSG00000034731","ENSMUSG00000034731","Dgkh",94.2755481274553,87.3179339841118,144.672176679919,175.394138071358,103.611212379015,155.552204794031
"ENSMUSG00000034738","ENSMUSG00000034738","Nostrin",40.1086196583412,39.0314411539724,26.2358909220534,151.892806019193,132.446061228967,187.762792803441
"ENSMUSG00000034744","ENSMUSG00000034744","Nagk",124.608077968714,150.101148951133,145.543503440125,283.119989712308,248.594642039682,271.033637122914
"ENSMUSG00000034748","ENSMUSG00000034748","Sirt6",197.527213417774,138.754922410713,183.506736654789,172.928792421733,152.523224798165,138.775342920117
"ENSMUSG00000034751","ENSMUSG00000034751","Mast4",514.157707029945,402.711707448486,389.791547573572,441.246586383231,319.050231331094,262.919556451033
"ENSMUSG00000034757","ENSMUSG00000034757","Tmub2",234.470799167515,283.510469306626,278.033432097448,264.64045831211,239.27386321336,197.427279313689
"ENSMUSG00000034758","ENSMUSG00000034758","Tle6",30.6145482439257,28.8486808568559,25.0702189094564,41.2168785123874,41.040631342464,34.1408544392213
"ENSMUSG00000034761","ENSMUSG00000034761","Map4k5",2953.55223422863,3243.54825715552,3202.30661840614,2060.57597771856,1746.30900939799,1331.43816210021
"ENSMUSG00000034762","ENSMUSG00000034762","Glis1",9.68399860585482,7.09212801194576,40.8575026432923,6.66472241315714,20.992686406723,4.74525624378762
"ENSMUSG00000034765","ENSMUSG00000034765","Dusp5",13.3318956947917,13.0976900976168,19.00802321342,54.4644955063692,42.3454520157713,39.4357702294728
"ENSMUSG00000034768","ENSMUSG00000034768","Asb16",22.8546783339285,6.54884504880839,10.5600128963445,5.538762254885,5.40580238499208,10.954380619298
"ENSMUSG00000034771","ENSMUSG00000034771","Tle2",13.6274083184842,6.81436443313061,18.7227925357746,16.4355327063212,22.9583587327019,19.3157373715817
"ENSMUSG00000034773","ENSMUSG00000034773","BC030867",847.740265544113,528.586419298981,582.957505629068,589.078639834829,665.310371825747,576.792266567932
"ENSMUSG00000034780","ENSMUSG00000034780","B3galt1",0,0,2.11200257926889,4.61563521240417,2.70290119249604,1.0954380619298
"ENSMUSG00000034781","ENSMUSG00000034781","Gna11",169.500303957642,147.694606767674,233.276219025464,163.787333398544,159.943531658338,198.751352399302
"ENSMUSG00000034786","ENSMUSG00000034786","Gpsm3",45.5482013318656,50.0980845504668,89.1301727135925,248.587287266585,210.163110647097,287.49540961209
"ENSMUSG00000034789","ENSMUSG00000034789","Rab24",720.874645782663,802.233518479027,752.92891950936,710.807822710242,758.614268027222,842.391869624016
"ENSMUSG00000034792","ENSMUSG00000034792","Gna15",229.704992556243,176.727691065592,207.776949526743,421.179382980933,300.704595639267,287.233977993595
"ENSMUSG00000034793","ENSMUSG00000034793","G6pc3",464.020772720218,462.517660817796,427.173111163818,729.210410485773,701.890781114757,687.140436997677
"ENSMUSG00000034795","ENSMUSG00000034795","Ccdc122",19.3849720537213,12.7380314479563,11.1108549444985,41.2044002258897,42.6559806218736,27.4111182760097
"ENSMUSG00000034796","ENSMUSG00000034796","Cpne7",156.49727353306,118.56652958691,94.3687137120795,50.3293737380741,50.6382346454115,67.3011699996477
"ENSMUSG00000034799","ENSMUSG00000034799","Unc13a",8.39107528128094,5.00381672733534,1.59424810506711,5.02510041355032,6.80875183999231,14.0839131698022
"ENSMUSG00000034800","ENSMUSG00000034800","Zfp661",58.1577168704792,28.4177861294735,27.5142107005173,51.5996432575576,55.1878978230758,37.6141494557436
"ENSMUSG00000034801","ENSMUSG00000034801","Sos2",2739.14434797877,2055.57458471769,2416.23622373934,3392.33431799165,2887.9915159268,2436.34038008487
"ENSMUSG00000034807","ENSMUSG00000034807","Colgalt1",968.466994400222,843.70953712148,1168.99342762533,1489.92704656407,1502.8130630278,1165.54609789331
"ENSMUSG00000034813","ENSMUSG00000034813","Grip1",5.30633499968547,2.50787588234454,4.47591733986246,8.57316171875463,7.87819131680791,8.59059873547278
"ENSMUSG00000034820","ENSMUSG00000034820","Cpsf7",44.7570784039434,26.1953801952335,44.3520541646467,22.15504901954,12.6135388983149,15.3361328670172
"ENSMUSG00000034825","ENSMUSG00000034825","Nrip3",20.9501218061012,22.9209576708293,31.6800386890334,9.23127042480833,6.30676944915743,1.0954380619298
"ENSMUSG00000034826","ENSMUSG00000034826","Nup54",4965.23355971345,3893.62388171386,4398.72535426079,3589.33946852088,3800.40104306673,3197.83758691048
"ENSMUSG00000034832","ENSMUSG00000034832","Tet3",2089.87190409555,1972.98459970751,2202.16040561234,2682.22787046387,2597.52300412786,2413.38580878941
"ENSMUSG00000034833","ENSMUSG00000034833","Tespa1",79.9913741687499,89.5008823337146,129.888158625037,570.492512253155,412.642915387729,519.237641354725
"ENSMUSG00000034842","ENSMUSG00000034842","Art3",15.6763181493451,10.7666272514979,9.82803668353984,5.65472001614986,4.7344088521437,9.80566150651936
"ENSMUSG00000034845","ENSMUSG00000034845","Plvap",60.9458088904761,49.1163378660629,48.5760593231845,71.0807822710242,68.4734968765664,63.5354075919284
"ENSMUSG00000034848","ENSMUSG00000034848","Ttc21b",345.102054826651,261.875580616436,282.156490421982,695.71128186284,498.822722738205,705.817003064506
"ENSMUSG00000034850","ENSMUSG00000034850","Tmem127",298.243307135783,213.189582612713,292.251413321609,221.192036505833,261.419221336961,217.222016602566
"ENSMUSG00000034853","ENSMUSG00000034853","Acot11",579.726595280412,1358.3655217184,1279.01501071873,293.333100292968,261.765273674967,268.567557525106
"ENSMUSG00000034854","ENSMUSG00000034854","Mfsd12",552.775569352073,597.85984624311,434.537812303078,625.422813477502,581.042564269183,449.880202252771
"ENSMUSG00000034855","ENSMUSG00000034855","Cxcl10",7.96959417579989,9.3373690172198,11.782864884571,22.3499509503742,2.83964737121779,29.2536758384278
"ENSMUSG00000034858","ENSMUSG00000034858","Fam214a",7.61822611130952,33.8356994188433,0,27.693811274425,29.7319131174565,0
"ENSMUSG00000034863","ENSMUSG00000034863","Ano8",38.0911305565476,29.4698027196377,52.8000644817223,90.4664501631217,66.6715627482357,86.5396068924541
"ENSMUSG00000034867","ENSMUSG00000034867","Ankrd27",2152.46585457614,2172.88437520837,2580.71032382836,2220.56032890815,1938.37953565978,2211.77439973342
"ENSMUSG00000034868","ENSMUSG00000034868","Myl12b",503.736479405364,531.247057453001,565.744144270079,953.844987363142,939.814910711389,1540.49141481164
"ENSMUSG00000034875","ENSMUSG00000034875","Nudt19",1573.65431863852,1065.55834529707,1118.14434655906,787.303112548379,891.559263410607,520.650660721353
"ENSMUSG00000034880","ENSMUSG00000034880","Mrpl34",388.529531676785,388.564806229298,440.352537777564,275.091858659288,278.398822827092,334.108608888589
"ENSMUSG00000034881","ENSMUSG00000034881","Tbxa2r",7.61822611130952,14.1891642724182,5.28000644817223,10.1543974672892,2.70290119249604,7.6680664335086
"ENSMUSG00000034883","ENSMUSG00000034883","Lrr1",518.991653832961,504.261068758246,468.864572597694,400.637136436682,354.080056216982,372.448941056132
"ENSMUSG00000034889","ENSMUSG00000034889","Cactin",1213.20250822604,1170.0603153871,1224.96149597596,979.437792072164,977.549264619402,932.217790702259
"ENSMUSG00000034892","ENSMUSG00000034892","Rps29",13743.1540672675,20626.6276879908,15879.705725501,11551.1912498758,15777.2441915095,15144.9012890462
"ENSMUSG00000034893","ENSMUSG00000034893","Cog3",250.4491834093,0,0,0,82.8889699032119,514.855889107006
"ENSMUSG00000034898","ENSMUSG00000034898","Filip1",1.45259620654619,2.49738648765905,1.61081432345904,39.5114116899667,16.6008695540954,46.886471191386
"ENSMUSG00000034902","ENSMUSG00000034902","Pip5k1c",603.850333747955,595.724412362021,622.418377708555,781.518922104524,718.129822506416,712.638351802684
"ENSMUSG00000034903","ENSMUSG00000034903","Cobll1",57.7150978837784,56.2665793569265,91.1859178638932,175.468131831632,163.202197048305,141.041856318724
"ENSMUSG00000034906","ENSMUSG00000034906","Ncaph",3789.32938044568,3011.39677839769,3454.2651439794,2967.10502337023,2438.5482781315,2156.10691220251
"ENSMUSG00000034908","ENSMUSG00000034908","Sidt2",1980.78648470072,2281.53076520198,2540.3465982634,1954.14022132174,2003.42369512023,1522.91693523162
"ENSMUSG00000034911","ENSMUSG00000034911","Ushbp1",0,1.0914741748014,0,12.9237785947317,12.6135388983149,9.85894255736819
"ENSMUSG00000034912","ENSMUSG00000034912","Mdga2",3.01064579920636,13.0567527665499,10.2102204871166,11.6361355578166,4.24702336669374,3.53927023961595
"ENSMUSG00000034918","ENSMUSG00000034918","Cdhr2",59.0412523626488,39.2930702928503,26.4000322408611,33.23257352931,54.9589909140862,66.8217217777178
"ENSMUSG00000034923","ENSMUSG00000034923","Ly6g6f",56.1844175709077,89.5008823337146,65.4720799573356,17.5394138071358,14.4154730266456,35.0540179817536
"ENSMUSG00000034926","ENSMUSG00000034926","Dhcr24",1261.76869968564,1134.04166761865,1162.65741988752,996.054078836819,1130.71366552751,1036.28440658559
"ENSMUSG00000034928","ENSMUSG00000034928","Rnf44",750.193229342058,602.552755699898,636.548055724704,703.270554012782,666.010871941831,555.295608079251
"ENSMUSG00000034930","ENSMUSG00000034930","Rtkn",11.8065683901246,5.65335311264655,17.8758272895997,125.821211181476,56.1730766594677,82.951730598619
"ENSMUSG00000034931","ENSMUSG00000034931","Dhx8",2764.84711326649,2673.66035202299,2647.35702425468,2315.55666198837,2256.42400550941,1980.88967039236
"ENSMUSG00000034932","ENSMUSG00000034932","Mrpl54",379.504199904812,382.967269490505,393.394155037961,343.554713147256,389.911412961041,426.296190524881
"ENSMUSG00000034936","ENSMUSG00000034936","Arl4d",21.9024000700149,22.9209576708294,12.6720154756133,10.1543974672892,10.8116047699842,13.1452567431576
"ENSMUSG00000034940","ENSMUSG00000034940","Synrg",1944.6787992019,2131.84194243899,2126.09188375198,2142.42827361722,1764.85081578536,1981.5139258932
"ENSMUSG00000034947","ENSMUSG00000034947","Tmem106a",52.8700075415469,76.2723970654516,97.6628422771736,113.271561649058,73.650698910352,112.605211288764
"ENSMUSG00000034951","ENSMUSG00000034951","Cog7",520.946662582387,383.396652722088,441.798531501447,469.494082301336,491.428426171173,319.299511139201
"ENSMUSG00000034957","ENSMUSG00000034957","Cebpa",18.0932870143601,0,14.7840180548822,96.9283394604875,67.5725298124011,76.680664335086
"ENSMUSG00000034959","ENSMUSG00000034959","5031414D18Rik",16.1887304865327,19.6465351464252,28.51203482013,119.083388480027,80.1860687107159,101.875739759471
"ENSMUSG00000034973","ENSMUSG00000034973","Dopey1",1692.73054983219,1963.10145749345,1899.20397956633,1674.04039763146,1497.23536759757,1580.55554096495
"ENSMUSG00000034974","ENSMUSG00000034974","Dapk3",21.9024000700149,34.9271735936447,26.4000322408611,17.5394138071358,20.722242475803,23.0041993005258
"ENSMUSG00000034981","ENSMUSG00000034981","Parm1",61.8980871543898,34.9271735936447,53.8560657713567,61.8495118462158,51.3551226574248,48.1992747249112
"ENSMUSG00000034987","ENSMUSG00000034987","Hrh2",0,0,2.11200257926889,20.3087949345783,19.8212754116376,14.2406948050874
"ENSMUSG00000034990","ENSMUSG00000034990","Otoa",5.65974054854932,5.08985431275592,2.81396238089761,1.82882803335193,6.26611371978613,3.2552959846253
"ENSMUSG00000034993","ENSMUSG00000034993","Vat1",143.794017850967,153.897858646997,203.808248899448,348.018895015274,348.674253831989,338.490361136308
"ENSMUSG00000034994","ENSMUSG00000034994","Eef2",43419.1274431447,44608.5495241331,45272.887289208,38732.5644484108,43128.392394531,39970.3440036945
"ENSMUSG00000034997","ENSMUSG00000034997","Htr2a",48.5661914595982,41.4760186424531,36.9600451372056,34.1557005717908,38.7415837591099,29.5768276721046
"ENSMUSG00000034998","ENSMUSG00000034998","Foxn2",1109.89958205144,978.763254439602,1078.9829572612,1278.61734134468,1138.60255603914,965.29144769958
"ENSMUSG00000035000","ENSMUSG00000035000","Dpp4",190.834314514308,56.2340446345552,27.5272660163497,354.051080361115,425.376807643338,507.100082249922
"ENSMUSG00000035004","ENSMUSG00000035004","Igsf6",304.729044452381,363.460900208865,537.504656423933,2329.97265522162,2268.63506756834,1924.68467481066
"ENSMUSG00000035007","ENSMUSG00000035007","Rundc1",154.269078754018,160.446703695805,173.184211500049,209.549838643149,190.104050538888,200.465165333153
"ENSMUSG00000035011","ENSMUSG00000035011","Zbtb7a",948.091785146291,876.715849833059,971.870816616322,609.821559742672,654.289518351626,468.200962098183
"ENSMUSG00000035021","ENSMUSG00000035021","Baz1a",11749.6051829003,10204.4025405396,9442.54642478007,11376.7319363279,11864.5618295895,11512.6592927314
"ENSMUSG00000035024","ENSMUSG00000035024","Ncapd3",0,0,45.4080554542811,0,0,0
