"GENEID","GENENAME","EKLF_GFP_log2","EKLF_minus_log2"
"ENSMUSG00000024870","Rab1b",6.70221917573254,7.04818328881026
"ENSMUSG00000024871","Doc2g",5.22575358953589,5.28946723744441
"ENSMUSG00000024875","Yif1a",3.7330115722901,0.586511866989338
"ENSMUSG00000024878","Cbwd1",9.39469799426896,8.9518568024482
"ENSMUSG00000024883","Rin1",2.54490145046775,1.36543842036358
"ENSMUSG00000024885","Aldh3b1",6.13745830781196,8.27380704493326
"ENSMUSG00000024889","Rce1",3.70310246148681,-Inf
"ENSMUSG00000024891","Slc29a2",4.01540740997003,4.32318517451121
"ENSMUSG00000024892","Pcx",2.98834879722574,3.0000783304736
"ENSMUSG00000024896","Minpp1",11.8259833966852,10.9038472413056
"ENSMUSG00000024897","Apba1",-0.506350904142136,5.16172168113016
"ENSMUSG00000024900","Cpt1a",8.35104945851325,8.69540186850555
"ENSMUSG00000024902","Mrpl11",7.64024031799469,7.54516040810274
"ENSMUSG00000024905","Mtl5",2.92639095681898,3.52634001794654
"ENSMUSG00000024906","Mus81",8.54922383011576,8.26136338320803
"ENSMUSG00000024908","Ppp6r3",10.7723356157426,10.6196435805864
"ENSMUSG00000024909","Efemp2",4.78013553350643,5.13964282128493
"ENSMUSG00000024910","Ctsw",-Inf,2.2996386123325
"ENSMUSG00000024911","Fibp",-Inf,6.90177633896447
"ENSMUSG00000024912","Fosl1",1.24616743262505,0.9716837732706
"ENSMUSG00000024913","Lrp5",9.18760449408689,10.7683272037972
"ENSMUSG00000024914","Drap1",9.78137890643977,9.93929792523461
"ENSMUSG00000024921","Smarca2",8.65220864259813,9.24292117048757
"ENSMUSG00000024924","Vldlr",3.02567989985065,3.97572134969077
"ENSMUSG00000024925","Rnaseh2c",9.2017280524699,8.65486253236138
"ENSMUSG00000024927","Rela",5.47145502829281,4.84671368635366
"ENSMUSG00000024937","Ehbp1l1",12.1753812200538,11.3695269948959
"ENSMUSG00000024939","Fam89b",7.44650271690098,7.37900871432424
"ENSMUSG00000024941","Scyl1",7.50102016860823,7.48727356330342
"ENSMUSG00000024942","Capn1",10.3282399984728,9.56676191905141
"ENSMUSG00000024943","Smc5",7.09030608305916,6.74393653702299
"ENSMUSG00000024944","Arl2",6.77859064982847,6.75608136411283
"ENSMUSG00000024947","Men1",9.53817738559274,10.020457269408
"ENSMUSG00000024948","Map4k2",9.53539396763545,10.4776175809491
"ENSMUSG00000024949","Sf1",12.6548322588172,12.6166893035084
"ENSMUSG00000024952","Rps6ka4",4.21794717806235,4.28792301865077
"ENSMUSG00000024953","Prdx5",8.2348351740595,9.80093454413134
"ENSMUSG00000024955","Esrra",6.44982067240143,6.84604816401607
"ENSMUSG00000024958","Gpr137",3.99193684086062,4.50575774042466
"ENSMUSG00000024959","Bad",7.03466102965277,7.30877477352355
"ENSMUSG00000024960","Plcb3",8.33947785276001,9.18106988299433
"ENSMUSG00000024962","Vegfb",6.37710756353906,6.9178902283871
"ENSMUSG00000024963","Dnajc4",6.69887406136122,6.53548725232709
"ENSMUSG00000024965","Fermt3",11.5453426074301,11.6902475940844
"ENSMUSG00000024966","Stip1",12.9257934411283,12.8901684086331
"ENSMUSG00000024968","Rcor2",6.46626116922742,7.58535474872328
"ENSMUSG00000024969","Mark2",10.6556360415112,10.5895740916796
"ENSMUSG00000024970","AI846148",5.70979366220878,6.37028027702081
"ENSMUSG00000024974","Smc3",13.6851705957252,13.4760333703995
"ENSMUSG00000024975","Pdcd4",10.6757444478493,11.7884565239679
"ENSMUSG00000024976","Shoc2",10.1864474049208,10.1457689778396
"ENSMUSG00000024978","Gpam",6.21805043832432,4.73366058478268
"ENSMUSG00000024981","Acsl5",13.0186401643337,12.908922892033
"ENSMUSG00000024982","Zdhhc6",3.00074711326846,3.67444445033336
"ENSMUSG00000024983","Vti1a",7.47527820161401,6.82676572670657
"ENSMUSG00000024985","Tcf7l2",7.42090245944446,8.28388519690494
"ENSMUSG00000024986","Hhex",6.18554114714744,8.07529380219206
"ENSMUSG00000024987","Cyp26a1",1.32214415839977,0.488666238341183
"ENSMUSG00000024989","Cep55",7.03158505292237,9.34980818341535
"ENSMUSG00000024990","Rbp4",9.6612197222777,9.48395652510022
"ENSMUSG00000024991","Eif3a",14.8641710896708,14.6392972810044
"ENSMUSG00000024992","Pde6c",4.37260158312595,4.6554087248312
"ENSMUSG00000024993","Fam45a",10.2201670862363,9.66494798010933
"ENSMUSG00000024997","Prdx3",12.9546984857087,12.0582203941634
"ENSMUSG00000024998","Plce1",3.45713600600832,1.48822652272652
"ENSMUSG00000024999","Noc3l",11.2580990776728,10.9951104797688
"ENSMUSG00000025001","Hells",12.7383792623177,13.1453510324155
"ENSMUSG00000025004","Cyp2c40",1.88689162979294,1.09449544406183
"ENSMUSG00000025006","Sorbs1",8.30245235093949,6.57248452905402
"ENSMUSG00000025007","Aldh18a1",11.7417418791556,11.3423332204333
"ENSMUSG00000025008","Tctn3",7.10948232517722,7.1606929159342
"ENSMUSG00000025010","Ccnj",7.92551572823578,8.43373283061573
"ENSMUSG00000025016","Tm9sf3",6.15663176815277,6.57549685811992
"ENSMUSG00000025017","Pik3ap1",8.13187018863652,9.87202781866854
"ENSMUSG00000025019","Lcor",6.23452697717513,6.25728413647967
"ENSMUSG00000025020","Slit1",4.67197388631306,3.03617315390887
"ENSMUSG00000025025","Mxi1",6.68102544177815,6.36733978011549
"ENSMUSG00000025027","Xpnpep1",10.7046059764657,10.1168025835826
"ENSMUSG00000025034","Trim8",9.07291327261148,9.05166153244995
"ENSMUSG00000025035","Arl3",8.58892744219063,8.2217121276778
"ENSMUSG00000025036","Sfxn2",6.56043474049487,5.94412397870404
"ENSMUSG00000025037","Maoa",9.99597344160411,10.1602114138029
"ENSMUSG00000025038","Efhc2",1.79226335259194,2.31636617406152
"ENSMUSG00000025040","Fundc1",7.56346627271858,7.97234521873445
"ENSMUSG00000025041","Nt5c2",11.3048923946256,10.8296541987266
"ENSMUSG00000025044","Msr1",7.41725113398671,7.32686104187102
"ENSMUSG00000025047","Pdcd11",12.3281163894765,11.9582747418232
"ENSMUSG00000025049","Taf5",10.0280249923035,9.74456682384607
"ENSMUSG00000025050","Pcgf6",9.92542220256983,9.46765681740903
"ENSMUSG00000025058","5430427O19Rik",5.16192263368853,8.47511865532182
"ENSMUSG00000025059","Gyk",9.89798014404201,10.0535800173135
"ENSMUSG00000025060","Slk",12.6027640251014,13.0055374613374
"ENSMUSG00000025064","Col17a1",-0.482320852495455,1.63534416043693
"ENSMUSG00000025066","Sfr1",11.3564573120561,11.4419995350982
"ENSMUSG00000025068","Gsto1",3.0693155949267,4.22133531353069
"ENSMUSG00000025075","Habp2",5.99695445259282,6.11589657146653
"ENSMUSG00000025076","Casp7",7.21009549473065,7.986814980792
"ENSMUSG00000025077","Dclre1a",10.3225977390511,9.75570278908938
"ENSMUSG00000025078","Nhlrc2",10.4312920534112,10.1298370296665
"ENSMUSG00000025081","Tdrd1",2.83352509157243,3.15854248162474
"ENSMUSG00000025085","Ablim1",4.68318850000679,7.85071815041828
"ENSMUSG00000025086","Trub1",8.56833335545121,8.75021384310494
"ENSMUSG00000025089","Gfra1",3.18309088978886,4.64892741761631
"ENSMUSG00000025091","Pnliprp2",2.82891324601288,3.02820698255739
"ENSMUSG00000025092","Hspa12a",0.420997606438913,2.68901544793353
"ENSMUSG00000025094","Slc18a2",6.38190535223053,7.05343380589678
"ENSMUSG00000025102","3110040N11Rik",8.14661219514399,7.99639541438039
"ENSMUSG00000025103","Btbd1",9.78762706245985,9.91086744824515
"ENSMUSG00000025104","Hdgfrp3",0.468780452024142,1.03897060017385
"ENSMUSG00000025127","Gcgr",3.21494328199174,4.04733065761667
"ENSMUSG00000025130","P4hb",12.5608381466584,13.4570033522148
"ENSMUSG00000025132","Arhgdia",12.0341864984352,12.5244556237662
"ENSMUSG00000025133","Ints4",11.178190556016,11.1371713935407
"ENSMUSG00000025134","Alyref",12.4720487837539,12.3194549231915
"ENSMUSG00000025135","Anapc11",8.6954505513607,8.5537800149495
"ENSMUSG00000025137","Pcyt2",9.77319106460177,9.33874085585347
"ENSMUSG00000025138","Sirt7",9.57589930530004,9.38953054977262
"ENSMUSG00000025139","Tollip",8.82954705756159,8.94512684499655
"ENSMUSG00000025140","Pycr1",4.86803147483579,5.80216223474258
"ENSMUSG00000025141","Myadml2",-1.10154951312654,1.5206664296382
"ENSMUSG00000025142","Aspscr1",9.18965908626618,9.08748400919646
"ENSMUSG00000025144","Stra13",8.6126723011286,8.57212509853416
"ENSMUSG00000025145","Lrrc45",8.78256698018777,8.68496396177978
"ENSMUSG00000025147","Mob2",4.48516835263213,2.13150791401969
"ENSMUSG00000025151","Maged1",8.53556765798149,8.46887803044359
"ENSMUSG00000025153","Fasn",9.43511861292169,10.0312226979664
"ENSMUSG00000025154","Arhgap19",11.6409083391675,11.4861157902606
"ENSMUSG00000025155","Dus1l",10.7538545268365,10.3322916568777
"ENSMUSG00000025156","Gps1",11.2108920221322,11.2161125035994
"ENSMUSG00000025157","Zdhhc16",8.02452772376364,8.0691489146113
"ENSMUSG00000025158","Rfng",8.63155672986481,8.19544127541767
"ENSMUSG00000025159","Mms19",10.7697028170684,10.7626234826405
"ENSMUSG00000025161","Slc16a3",10.4203086649008,9.97501657557041
"ENSMUSG00000025162","Csnk1d",11.2295996067288,11.2687459906775
"ENSMUSG00000025163","Cd7",1.41509898541585,4.99027441636092
"ENSMUSG00000025169","Ogfod3",7.62404581560594,7.55321933331394
"ENSMUSG00000025170","Rab40b",1.9811424094618,0.680574054941566
"ENSMUSG00000025171","Ubtd1",3.59886100691492,5.6491165000014
"ENSMUSG00000025173","Wdr45b",9.65974161746117,10.4372576376142
"ENSMUSG00000025175","Fn3k",10.0465030086739,8.26838517266605
"ENSMUSG00000025176","Hoga1",3.66144837048817,3.77341775949287
"ENSMUSG00000025178","Pi4k2a",-Inf,4.07010736935555
"ENSMUSG00000025184","R3hcc1l",10.5985834937329,10.4373179112374
"ENSMUSG00000025188","Hps1",8.56134817266355,8.70197639661126
"ENSMUSG00000025189","Cnnm1",1.72317954291542,-Inf
"ENSMUSG00000025190","Got1",9.59683259118198,9.71269076177742
"ENSMUSG00000025192","Entpd7",8.63230936320405,9.6570566801438
"ENSMUSG00000025193","Cutc",7.81851292594917,7.81618034917547
"ENSMUSG00000025194","Abcc2",7.98006867840767,8.54314601944568
"ENSMUSG00000025195","Dnmbp",-Inf,5.24215311767174
"ENSMUSG00000025196","Cpn1",5.94702967890191,6.24614480725763
"ENSMUSG00000025197","Cyp2c44",3.73910175383235,3.42120147436233
"ENSMUSG00000025198","Erlin1",8.64909768270858,10.0784732876891
"ENSMUSG00000025199","Chuk",11.8318127192264,11.4103310779348
"ENSMUSG00000025200","Cwf19l1",6.05851454271871,5.5784104486091
"ENSMUSG00000025201","Bloc1s2-ps",3.92945510817217,5.38870862028566
"ENSMUSG00000025203","Scd2",9.78433924817684,10.0144529897777
"ENSMUSG00000025204","Ndufb8",11.5321186610295,11.3235615791654
"ENSMUSG00000025207","Sema4g",4.69940741867732,5.28744005386175
"ENSMUSG00000025208","Mrpl43",8.94182356313095,9.11125394415019
"ENSMUSG00000025209","Peo1",9.7519052646158,9.13331614784183
"ENSMUSG00000025212","Sfxn3",5.76171739930076,5.89630481386614
"ENSMUSG00000025217","Btrc",9.65818637310161,9.49287736919751
"ENSMUSG00000025218","Poll",7.44670074868151,7.5772272785333
"ENSMUSG00000025220","Mgea5",11.412727084164,10.9601231400913
"ENSMUSG00000025221","Kcnip2",5.00995459044047,4.04892307247646
"ENSMUSG00000025223","Ldb1",11.814387301171,11.127650701022
"ENSMUSG00000025224","Gbf1",11.5174486541193,11.4805867832581
"ENSMUSG00000025225","Nfkb2",7.95467856655318,8.16263011292926
"ENSMUSG00000025226","Fbxl15",5.81135651332263,4.89865863454128
"ENSMUSG00000025227","Tmem180",7.66719756294216,9.41039827038944
"ENSMUSG00000025228","Actr1a",10.9532946469607,10.7956348226144
"ENSMUSG00000025231","Sufu",8.29036367136161,8.82925605517407
"ENSMUSG00000025232","Hexa",10.2668499594142,11.6077867718565
"ENSMUSG00000025234","Arih1",11.6851186598165,11.5461784119437
"ENSMUSG00000025235","Bbs4",5.4429158974142,5.62237840812617
"ENSMUSG00000025236","Adpgk",8.95730486853114,9.8411997483198
"ENSMUSG00000025237","Parp6",7.41563116391394,7.48631519545338
"ENSMUSG00000025239","Limd1",8.03386681797941,7.38432786137232
"ENSMUSG00000025240","Sacm1l",11.6304089608966,11.6359231682012
"ENSMUSG00000025241","Fyco1",9.58134886183102,9.95358331552524
"ENSMUSG00000025243","Slc6a20b",2.09629245442314,0.373170039046638
"ENSMUSG00000025245","Lztfl1",10.123083441492,9.64134149948222
"ENSMUSG00000025246","Tbl1x",11.0251038165353,10.9170593002589
"ENSMUSG00000025255","Zfhx4",4.96771525079373,4.42534173134422
"ENSMUSG00000025257","Ribc1",5.97396603065439,5.52819589706524
"ENSMUSG00000025260","Hsd17b10",10.0099318607579,9.99305207191808
"ENSMUSG00000025261","Huwe1",15.0177773544061,14.936490362806
"ENSMUSG00000025262","Fam120c",7.80817412292202,8.02582200674574
"ENSMUSG00000025264","Tsr2",9.10901281092992,8.97853893581413
"ENSMUSG00000025265","Fgd1",3.48611929737227,5.38587996014638
"ENSMUSG00000025266","Gnl3l",10.2356798968662,10.2904397764714
"ENSMUSG00000025268","Maged2",7.48373385002436,8.58295583360173
"ENSMUSG00000025269","Apex2",8.66721719444982,8.34734651204378
"ENSMUSG00000025270","Alas2",14.044335992897,12.3861295315451
"ENSMUSG00000025271","Pfkfb1",8.06113222550348,7.75019331126139
"ENSMUSG00000025272","Tro",5.03889769181416,5.75039799416487
"ENSMUSG00000025277","Abhd6",4.69118967586411,6.08049732736505
"ENSMUSG00000025278","Flnb",10.7234817537813,12.3017623520027
"ENSMUSG00000025279","Dnase1l3",3.86206767073327,4.76390920365391
"ENSMUSG00000025280","Polr3a",10.2757452550848,9.92703707015794
"ENSMUSG00000025283","Sat1",9.94977148002424,10.8945637262534
"ENSMUSG00000025287","Acot9",10.8250384478256,11.6695228214309
"ENSMUSG00000025289","Prdx4",9.37652585760105,8.90871814671938
"ENSMUSG00000025290","Rps24",13.2586958968851,13.2649328664837
"ENSMUSG00000025314","Ptprj",10.7227120899791,11.2303250598159
"ENSMUSG00000025316","Banp",9.81774999245167,9.40301157734896
"ENSMUSG00000025323","Sp4",5.65360736842233,4.55749807808349
"ENSMUSG00000025324","Atp10a",7.33548106256043,10.2042563010896
"ENSMUSG00000025326","Ube3a",8.6577589831809,8.28499613465079
"ENSMUSG00000025328","Padi3",4.23916395104869,3.53331764308161
"ENSMUSG00000025330","Padi4",7.02534802252889,7.37262432468352
"ENSMUSG00000025332","Kdm5c",12.469651315623,12.1561565706761
"ENSMUSG00000025337","Sbds",9.68287279473233,9.17326125708201
"ENSMUSG00000025340","Rabgef1",9.99865241630403,9.23744713180624
"ENSMUSG00000025350","Rdh5",3.21303998419417,3.93412035882273
"ENSMUSG00000025351","Cd63",11.6622145106073,12.4340546534235
"ENSMUSG00000025352","Gdf11",2.86699529974277,2.72473409609438
"ENSMUSG00000025353","Ormdl2",4.54822044683847,4.18044773090925
"ENSMUSG00000025355","Mmp19",1.31478444719754,3.35714253492519
"ENSMUSG00000025357","Dgka",6.51502009045164,7.67805969628653
"ENSMUSG00000025358","Cdk2",8.40809899884406,8.46414791316202
"ENSMUSG00000025359","Pmel",1.59396597940065,2.63971855119205
"ENSMUSG00000025362","Rps26",9.23417294085346,9.67063220946356
"ENSMUSG00000025364","Pa2g4",14.0178559918402,13.999713245329
"ENSMUSG00000025366","Esyt1",5.73099183812596,6.52973269646924
"ENSMUSG00000025369","Smarcc2",11.3662985916886,11.2170146568042
"ENSMUSG00000025371","Chmp6",8.31750370242055,8.64320541922767
"ENSMUSG00000025372","Baiap2",6.3103285473364,7.57542641139861
"ENSMUSG00000025373","Rnf41",7.35832408302652,8.06884459388935
"ENSMUSG00000025374","Nabp2",9.89270841757159,9.75894843861932
"ENSMUSG00000025375","Aatk",3.85200245069539,7.09307143026565
"ENSMUSG00000025377","Enthd2",8.23660582729781,8.08159756737965
"ENSMUSG00000025381","Cnpy2",9.50049457461205,9.91216159521884
"ENSMUSG00000025384","2310003H01Rik",7.91649644944884,7.13669534535209
"ENSMUSG00000025386","Pde6g",1.34429329369961,2.32172687272332
"ENSMUSG00000025393","Atp5b",14.8819014850664,14.6364907603255
"ENSMUSG00000025395","Prim1",12.4285284885412,11.9572081071493
"ENSMUSG00000025400","Tac2",7.35720170417417,5.9259745650657
"ENSMUSG00000025401","Myo1a",4.936238865972,3.99540322844636
"ENSMUSG00000025402","Nab2",4.44511104223403,3.82731002231447
"ENSMUSG00000025403","Shmt2",11.193090003906,11.055568564946
"ENSMUSG00000025404","R3hdm2",10.746626715,10.8829784121466
"ENSMUSG00000025405","Inhbc",1.61597150861688,0.90623215608751
"ENSMUSG00000025408","Ddit3",7.26669630749368,6.36009681911494
"ENSMUSG00000025409","Mbd6",9.30238647776651,9.09621686535175
"ENSMUSG00000025410","Dctn2",10.849336405375,10.4260271935377
"ENSMUSG00000025413","Ttc4",10.1513634636046,9.68805214894472
"ENSMUSG00000025417","Pip4k2c",10.9735445617761,9.96162629015578
"ENSMUSG00000025420","Katnal2",3.22950306228407,4.21839897462372
"ENSMUSG00000025421","Hdhd2",9.34547817198164,9.68072637853919
"ENSMUSG00000025423","Pias2",11.077330429507,11.2233331641865
"ENSMUSG00000025428","Atp5a1",14.4945345014236,14.4759878113561
"ENSMUSG00000025429","Pstpip2",6.17801739434935,7.91022981378346
"ENSMUSG00000025432","Avil",3.56335694611104,1.90497069067971
"ENSMUSG00000025436","Xrcc6bp1",7.07753708577233,7.72292017841635
"ENSMUSG00000025437","Usp33",11.272061177208,10.5561786290079
"ENSMUSG00000025439","Clns1a",11.5818159681458,11.6471501215368
"ENSMUSG00000025451","Paip1",11.0168011020355,11.2405919756914
"ENSMUSG00000025453","Nnt",8.94658523670376,10.3384453542244
"ENSMUSG00000025464","Paox",7.37918842796904,7.67746461511866
"ENSMUSG00000025465","Echs1",9.76363937540389,10.2319839444194
"ENSMUSG00000025466","Fuom",5.33743148217142,5.28184998236154
"ENSMUSG00000025470","Zfp511",7.42503297091945,7.11902892911891
"ENSMUSG00000025473","Adam8",8.63431970394568,8.14583703038603
"ENSMUSG00000025474","Tubgcp2",9.82305989002969,9.52435398095031
"ENSMUSG00000025477","Inpp5a",8.08304671341888,8.52456774187641
"ENSMUSG00000025480","Syce1",2.06706364421264,0.412442012590008
"ENSMUSG00000025484","Bet1l",7.36396663558071,7.01050382073412
"ENSMUSG00000025485","Ric8",8.85814250205886,9.17062822159356
"ENSMUSG00000025486","Sirt3",7.2307923814844,8.08889751253587
"ENSMUSG00000025487","Psmd13",12.1743917178725,11.8746929557684
"ENSMUSG00000025489","Ifitm5",-0.458684505368836,1.69359973350537
"ENSMUSG00000025491","Ifitm1",10.7163700118594,11.262237457429
"ENSMUSG00000025492","Ifitm3",7.66291311796457,10.5251034702761
"ENSMUSG00000025495","Ptdss2",11.5859898980878,10.3247759211509
"ENSMUSG00000025498","Irf7",6.16969717263292,6.67914111448535
"ENSMUSG00000025499","Hras",9.98618108283832,9.38276579656058
"ENSMUSG00000025500","Lmntd2",5.04077338612607,4.38735983338781
"ENSMUSG00000025503","Taldo1",12.4442552750084,12.0742431323163
"ENSMUSG00000025504","Eps8l2",3.57088208843277,3.94313767006185
"ENSMUSG00000025505","Tmem80",6.632695677103,6.23434901103462
"ENSMUSG00000025507","Pidd1",9.99641974774613,9.37290203425884
"ENSMUSG00000025508","Rplp2",13.1628790605813,12.7277916659944
"ENSMUSG00000025509","Pnpla2",8.34198063831312,9.04916040319944
"ENSMUSG00000025510","Cd151",5.95951439236492,6.49769411004404
"ENSMUSG00000025511","Tspan4",8.8555218189426,9.05656120743601
"ENSMUSG00000025512","Chid1",9.3228440025711,9.10810320922412
"ENSMUSG00000025515","Muc2",5.56901739786297,4.19389640740658
"ENSMUSG00000025521","Tmem192",7.20676498387769,7.87847965642408
"ENSMUSG00000025525","Apool",9.70923461776383,9.57615685668154
"ENSMUSG00000025529","Zfp711",5.91350020197778,8.08311151564696
"ENSMUSG00000025531","Chm",9.71894455174527,10.0128467539966
"ENSMUSG00000025532","Crcp",8.8467346668538,8.54134276213621
"ENSMUSG00000025533","Asl",7.88109625025126,8.62272949835446
"ENSMUSG00000025534","Gusb",10.616993346642,11.8445298182753
"ENSMUSG00000025537","Phkg1",2.40747570126596,1.32016643635403
"ENSMUSG00000025538","Sumf2",7.99465957519849,8.09198282556292
"ENSMUSG00000025544","Tm9sf2",12.0793012540418,12.4871590969895
"ENSMUSG00000025545","Clybl",9.21672195880904,8.563406393171
"ENSMUSG00000025555","Farp1",6.57323411176037,6.45417587789634
"ENSMUSG00000025558","Dock9",8.05994391653928,8.31851808433368
"ENSMUSG00000025571","Tnrc6c",10.6178437041775,10.798011055035
"ENSMUSG00000025572","Tmc6",10.7424066002515,9.79956937020889
"ENSMUSG00000025573","6030468B19Rik",10.3464825169503,8.91201769266709
"ENSMUSG00000025574","Tk1",11.0007203883478,10.2654585150815
"ENSMUSG00000025575","Cant1",8.2335399648148,8.4321585156007
"ENSMUSG00000025577","Cbx2",5.55677300356102,6.40864850364884
"ENSMUSG00000025578","Cbx8",5.24676582480639,6.23416428357873
"ENSMUSG00000025579","Gaa",9.75276068722994,9.93882422528834
"ENSMUSG00000025580","Eif4a3",13.2265535935894,13.1418398995338
"ENSMUSG00000025583","Rptor",11.4900248427296,11.0933611627828
"ENSMUSG00000025584","Pde8a",6.46307333761697,7.50628598306069
"ENSMUSG00000025586","Cpeb1",1.77092851402887,1.31556266054977
"ENSMUSG00000025591","Tma16",10.1376592813778,10.0250374377957
"ENSMUSG00000025592","Dach2",3.90564770778698,4.61914546272865
"ENSMUSG00000025597","Klhl4",3.53144327772125,5.29905664290821
"ENSMUSG00000025602","Zfp202",6.19900652962215,6.6560123482614
"ENSMUSG00000025607","Copg2",11.0657829522284,11.1511667183773
"ENSMUSG00000025608","Podxl",11.2548081184443,9.85083642865566
"ENSMUSG00000025609","Mkln1",12.3408855748515,11.910182394268
"ENSMUSG00000025612","Bach1",10.6252027861735,10.4167803366408
"ENSMUSG00000025613","Cct8",14.4833775842239,14.4245517147483
"ENSMUSG00000025616","Usp16",11.2953099506466,10.9569654339015
"ENSMUSG00000025626","Phf6",9.72061697232189,9.94002655034589
"ENSMUSG00000025630","Hprt",9.26186207392925,9.25412439002379
"ENSMUSG00000025645","Ccdc51",7.69373708654203,7.29774593147569
"ENSMUSG00000025646","Atrip",9.02064472446843,8.85280065957698
"ENSMUSG00000025647","Shisa5",5.22512683070155,5.85022382493826
"ENSMUSG00000025648","Pfkfb4",-0.458684505368836,1.90970075194477
"ENSMUSG00000025650","Col7a1",4.21459492697731,5.13846611802435
"ENSMUSG00000025651","Uqcrc1",12.2865211558511,12.0911679255261
"ENSMUSG00000025656","Arhgef9",3.7198468267078,3.6639446800628
"ENSMUSG00000025658","Cnksr2",-0.402295344357303,1.61946711529231
"ENSMUSG00000025665","Rps6ka6",10.8010113392745,9.84749824835533
"ENSMUSG00000025666","Tmem47",2.29533159632686,3.30185935396752
"ENSMUSG00000025701","Alox5",8.96487441002836,9.50599508736952
"ENSMUSG00000025702","March8",10.430383708096,9.08754188146085
"ENSMUSG00000025722","Wdr73",9.55858987179901,9.23663211178448
"ENSMUSG00000025723","Nmb",3.17421681479224,3.1096159343212
"ENSMUSG00000025724","Sec11a",11.1417840660967,11.2226040261376
"ENSMUSG00000025726","Slc28a1",2.93173207062137,1.24424032272421
"ENSMUSG00000025727","A930017K11Rik",1.43368306406382,0.762206577292648
"ENSMUSG00000025728","Pigq",12.4789488893374,11.1549878374956
"ENSMUSG00000025730","Rab40c",6.62388601183962,6.77036015858565
"ENSMUSG00000025731","0610011F06Rik",8.66630610613643,7.96858355717373
"ENSMUSG00000025732","Fam195a",7.42420872527777,7.0558823559147
"ENSMUSG00000025733","Rhot2",10.7228607591787,10.3217931566337
"ENSMUSG00000025735","Rhbdl1",3.88274387392258,3.87097456195779
"ENSMUSG00000025736","Jmjd8",9.27823716001595,9.39879534208877
"ENSMUSG00000025737","Wdr24",9.15900752764341,9.02730818880591
"ENSMUSG00000025742","Prps2",9.41152316753342,9.60864426213079
"ENSMUSG00000025743","Sdc3",7.77069999893729,7.71109221687112
"ENSMUSG00000025745","Hadha",12.3496261535075,12.1002407221114
"ENSMUSG00000025747","Tyms",12.2140278532951,11.7804187694037
"ENSMUSG00000025757","Hspa4l",11.4513966225611,11.0041410864076
"ENSMUSG00000025758","Plk4",11.843119729932,11.5535309964835
"ENSMUSG00000025759","Mfsd8",7.04846041369569,6.50016945481797
"ENSMUSG00000025762","Larp1b",10.1123530589436,9.20177179680855
"ENSMUSG00000025764","Jade1",10.2429825390776,10.1844091878926
"ENSMUSG00000025766","D3Ertd751e",7.10456518833586,6.89996687385615
"ENSMUSG00000025776","Crispld1",0.844365592980174,2.4859238663715
"ENSMUSG00000025779","Ly96",6.29905475764301,7.32411465732515
"ENSMUSG00000025780","Itih5",4.85513553906285,7.65615246544609
"ENSMUSG00000025781","Atp5c1",12.407100483338,12.3566692606608
"ENSMUSG00000025782","Taf3",9.64131519347383,9.63118709202025
"ENSMUSG00000025784","Clec3b",1.48804072713667,1.57384428330931
"ENSMUSG00000025785","Exosc7",10.351948821678,10.0472962500685
"ENSMUSG00000025786","Zdhhc3",10.2991790576988,10.4262255513655
"ENSMUSG00000025790","Slco3a1",5.3986337426615,8.92769817336244
"ENSMUSG00000025791","Pgm2",8.81360290558336,10.26998577441
"ENSMUSG00000025792","Slc25a10",8.88225626694549,8.82515516988479
"ENSMUSG00000025793","Hgs",9.75277002003436,9.5943010214311
"ENSMUSG00000025794","Rpl14",10.6648405214207,10.8045993950477
"ENSMUSG00000025795","Rassf3",5.76039766801857,6.73609502915329
"ENSMUSG00000025804","Ccr1",7.62263832165542,9.43252906634345
"ENSMUSG00000025809","Itgb1",13.5196768840062,13.4445619119515
"ENSMUSG00000025810","Nrp1",7.3403188896809,9.75619865745568
"ENSMUSG00000025812","Pard3",5.50554134061057,5.89723993301683
"ENSMUSG00000025813","Homer2",6.53464794068924,4.26198516665309
"ENSMUSG00000025815","Dhtkd1",7.21037051629088,6.536966881313
"ENSMUSG00000025816","Sec61a2",9.48777466109522,9.07971831493663
"ENSMUSG00000025817","Nudt5",11.2794986999105,11.1028231197829
"ENSMUSG00000025821","Zfp282",8.50698599446978,8.87284781757005
"ENSMUSG00000025823","Pdia4",11.5614646393814,12.7459949562877
"ENSMUSG00000025825","Iscu",9.25793332246255,9.08327097523369
"ENSMUSG00000025854","Fam20c",2.91386752211013,3.47210247886083
"ENSMUSG00000025855","Prkar1b",1.52232883424048,2.59978015559275
"ENSMUSG00000025856","Pdgfa",0.676183943811707,1.55033093360579
"ENSMUSG00000025857","Heatr2",6.18657615410742,6.19976740070201
"ENSMUSG00000025858","Get4",10.2177882935866,9.72975664391846
"ENSMUSG00000025860","Xiap",10.3422421167234,10.6684479178456
"ENSMUSG00000025862","Stag2",13.9400211446674,14.0199063816234
"ENSMUSG00000025868","Higd2a",9.08577083171501,9.32142379197555
"ENSMUSG00000025869","Nop16",10.5516469023306,10.5478550371818
"ENSMUSG00000025870","Arl10",5.03170162781931,5.78826529026281
"ENSMUSG00000025871","4833439L19Rik",9.28649415286987,9.03655248345243
"ENSMUSG00000025872","Thoc3",10.3847440763067,10.2835353592164
"ENSMUSG00000025873","Faf2",10.3729556453864,10.0579091743843
