"","GENEID","GENENAME","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"8913","ENSMUSG00000028622","Mrpl37",1265.35620111716,0.206747408738918,0.174756820870438,1.183057735367,0.236786266574425,0.413411061794194
"8914","ENSMUSG00000083670","Gm6829",434.469218973879,-0.155831004478664,0.131741420064865,-1.18285505349751,0.236866597392728,0.413504179651745
"8915","ENSMUSG00000028597","Gpx7",4.41576844368408,-2.05933660202509,1.74120741746496,-1.18270608163575,0.236925653097849,0.413515814066488
"8916","ENSMUSG00000038187","Btbd10",691.070183104764,0.126957896062634,0.10734563059334,1.18270203790214,0.236927256267383,0.413515814066488
"8917","ENSMUSG00000056952","Tatdn2",1362.59766285262,0.23514718987139,0.198904976124355,1.1822086830265,0.237122908166561,0.41381013836017
"8918","ENSMUSG00000035696","Rnf38",2405.81042031542,0.11038919933851,0.0933836026064932,1.18210474063285,0.237164143613137,0.413834949615222
"8919","ENSMUSG00000022193","Psmb5",1826.36507910541,0.214677646138786,0.181649169624098,1.18182563995771,0.237274891945669,0.413981036556762
"8920","ENSMUSG00000051503","Gm6583",8.14910352572301,-1.19231383366911,1.00894957448424,-1.18173778335612,0.237309761378607,0.413994716974502
"8921","ENSMUSG00000029055","Plch2",1.77157093681101,2.47142353432637,2.09160324742095,1.18159289405089,0.237367274447094,NA
"8922","ENSMUSG00000063849","Ppcdc",6.90074984465086,-1.08896714837416,0.921924492755896,-1.18118908536525,0.237527616205964,0.414327581986876
"8923","ENSMUSG00000035506","Slc12a8",8.1584769033941,1.31556328646765,1.11438420089236,1.18052937704446,0.237789733526459,0.414737570988929
"8924","ENSMUSG00000024789","Jak2",52.3933485216759,0.482092647614687,0.40841850385795,1.18038884884207,0.237845595002627,0.414787769401713
"8925","ENSMUSG00000030203","Dusp16",90.7250069524384,0.652403461982708,0.552772745787573,1.18023811223396,0.237905524731364,0.414845050354088
"8926","ENSMUSG00000027596","a",3.26147599841593,-1.48870888803522,1.26153893707629,-1.18007367373488,0.237970914206605,0.414903856436426
"8927","ENSMUSG00000082988","Gm5903",120.314954200686,-0.767271052473526,0.65025403385016,-1.17995585191607,0.238017774219136,0.414903856436426
"8928","ENSMUSG00000047719","Ubiad1",261.485735331829,0.222458866528224,0.188532616710826,1.17994896803153,0.238020512274393,0.414903856436426
"8929","ENSMUSG00000081402","Gm15455",5.25966206882415,-1.24473541306593,1.05503027480289,-1.17981013701098,0.238075736862042,0.41495289730495
"8930","ENSMUSG00000082791","Gm4875",46.851655207579,-2.38193081562803,2.01916431365304,-1.17966170436059,0.238134790818905,0.414993995352439
"8931","ENSMUSG00000085642","3110053B16Rik",48.376022197749,-0.776556370865691,0.65831358983921,-1.17961467430038,0.238153503894231,0.414993995352439
"8932","ENSMUSG00000032769","Trpa1",2.1908761238596,-4.52518309740252,3.83702033851292,-1.17934821767359,0.238259545538445,NA
"8933","ENSMUSG00000024033","Rsph1",2.1908761238596,-4.52518309740252,3.83702033851293,-1.17934821767359,0.238259545538445,NA
"8934","ENSMUSG00000038085","Cnbd2",29.5126198797232,-0.904982609643187,0.767376174672803,-1.17932070282096,0.238270497512482,0.415150632510372
"8935","ENSMUSG00000051256","Jagn1",181.855641742132,0.669469887997862,0.567743762044014,1.17917612267127,0.238328051836141,0.415203681753204
"8936","ENSMUSG00000033624","Pdpr",893.034857934868,-0.166994115027591,0.141662022553024,-1.17882063250287,0.238469606740062,0.41540304406204
"8937","ENSMUSG00000054469","Lclat1",407.295774201752,-0.157626971452497,0.133729953853472,-1.17869607302198,0.238519219912931,0.415442220992308
"8938","ENSMUSG00000090881","Gm6904",7.4802490204034,-1.30818877445483,1.10998258996454,-1.17856693094314,0.238570666067763,0.415484581257524
"8939","ENSMUSG00000036291","Ap5m1",33.8184063524972,0.69440265235682,0.589320861428491,1.17830997985311,0.238673050616245,0.41561563395737
"8940","ENSMUSG00000040828","Catsperd",6.9069986460839,-1.04793048755564,0.889560606048522,-1.17803158146875,0.238784016031618,0.415744265485828
"8941","ENSMUSG00000070000","Fcho1",994.78745413741,-0.222828632202106,0.189160283484248,-1.17798846617113,0.238801204396704,0.415744265485828
"8942","ENSMUSG00000031858","Mau2",148.281343558732,0.294792440136338,0.250371204122626,1.17742150567745,0.239027310361658,0.416090614025403
"8943","ENSMUSG00000021285","Ppp1r13b",257.745624133144,0.221454789571367,0.188221480093332,1.17656491417215,0.239369208653101,0.416638428288584
"8944","ENSMUSG00000031021","Tmem9b",424.346577477183,-0.226689643728109,0.192694034672473,-1.17642273728618,0.239425990219904,0.416689909351013
"8945","ENSMUSG00000063646","Jakmip1",10.6224921363374,-1.23573673154172,1.05055401334556,-1.17627148708559,0.23948640584751,0.416747702609215
"8946","ENSMUSG00000026767","Fam188a",1903.22430822232,0.20241489476894,0.172104024824404,1.17611947178726,0.239547137918291,0.416806033340278
"8947","ENSMUSG00000095779","Gm2163",24.8756618018764,0.828418292786324,0.704630268142093,1.17567798353401,0.239723579732035,0.417034838668257
"8948","ENSMUSG00000078779","Zfp59",142.189122850691,-0.324784869662416,0.276258845568643,-1.17565419124911,0.239733090975648,0.417034838668257
"8949","ENSMUSG00000090137","Uba52",31833.5495687405,0.121229245418977,0.103134059470968,1.17545305635044,0.239813507630721,0.417127355936833
"8950","ENSMUSG00000039585","Myo9a",4013.20617901481,0.180445874037897,0.153627368755653,1.17456853879271,0.240167376293934,0.417695435754988
"8951","ENSMUSG00000070436","Serpinh1",2.15396309912194,-4.50653754757959,3.83722879980785,-1.17442502980413,0.240224824568546,NA
"8952","ENSMUSG00000082345","Gm13622",15.5756767128137,0.774437850862525,0.659467243287307,1.1743386176425,0.240259421006901,0.41780807806116
"8953","ENSMUSG00000037029","Zfp146",750.374902252193,-0.190565109851798,0.162286394201905,-1.17425191920101,0.240294135590195,0.417821009744014
"8954","ENSMUSG00000028927","Padi2",385.379525547428,-0.336298602707419,0.286411581060462,-1.17417948485968,0.240323141450952,0.417824013348948
"8955","ENSMUSG00000026778","Prkcq",388.825632261306,0.180618677945298,0.153851967624425,1.17397704257,0.240404221231909,0.417917541324384
"8956","ENSMUSG00000037007","Zfp113",102.271108226214,0.320162809380248,0.272799165477121,1.17362092666335,0.240546895313531,0.418118111157212
"8957","ENSMUSG00000071040","Gm9386",8.94608678142556,1.13443363791222,0.9666712946756,1.17354642075404,0.240576752864443,0.418122560266046
"8958","ENSMUSG00000035944","Ttc38",115.935788804497,0.294700523229977,0.251411513096427,1.17218388132029,0.241123238385583,0.419024806257315
"8959","ENSMUSG00000021879","Dnah12",16.4515095701317,1.04045075354054,0.887672413518899,1.17211117265208,0.241152424829293,0.419027985378365
"8960","ENSMUSG00000073771","Btbd19",32.7566785256481,0.53313100656554,0.454873799597313,1.17204157952712,0.24118036297305,0.419028994970305
"8961","ENSMUSG00000020781","Tsen54",477.102869418549,0.290294924398676,0.247751278377696,1.17171917860348,0.241309820482261,0.419206365013813
"8962","ENSMUSG00000039148","Sart1",1548.6278177192,0.125517120209169,0.107139985910813,1.17152451666041,0.241388009109075,0.41929464000042
"8963","ENSMUSG00000028703","Lrrc41",1214.18534715745,0.136920451875712,0.116925623578804,1.17100467532194,0.241596897881579,0.419538850460663
"8964","ENSMUSG00000033970","Rfc3",1580.62617006501,0.191692436906787,0.163709142780331,1.17093299525735,0.241625711188045,0.419538850460663
"8965","ENSMUSG00000078902","Gm14443",16.7176401008624,-0.680374977126696,0.581062110822624,-1.17091609391545,0.241632505389518,0.419538850460663
"8966","ENSMUSG00000027765","P2ry1",334.151103638513,0.175916380907289,0.150240052346873,1.17090202086149,0.241638162744922,0.419538850460663
"8967","ENSMUSG00000020279","Il9r",10.1481335578147,-0.897582602860978,0.766810993854628,-1.17053955936258,0.241783904072865,0.41974431130954
"8968","ENSMUSG00000038542","Pcid2",1003.27065071382,0.206058680205802,0.176059872311409,1.17038980831096,0.241844135190267,0.419801294051374
"8969","ENSMUSG00000032567","Aste1",365.119670807494,0.193198559876376,0.16513734108918,1.1699265508462,0.242030528040978,0.420077234901265
"8970","ENSMUSG00000098232","Gm3671",68.1627112508536,-0.396259946075714,0.338774004902221,-1.16968817070272,0.242126480289695,0.420196158916526
"8971","ENSMUSG00000023826","Park2",114.566142148489,0.853863134311208,0.730366722745466,1.16908822338115,0.242368088181228,0.420567804086538
"8972","ENSMUSG00000024259","Slc25a46",1590.83388047016,0.222129490268567,0.190013736036217,1.16901806628458,0.242396352579014,0.420569203947978
"8973","ENSMUSG00000098224","Gm7985",11.4674007970506,-0.882415722558097,0.754917683431763,-1.16888998883526,0.242447957500318,0.420571664605865
"8974","ENSMUSG00000025510","Cd151",76.2970435078797,-0.534168752675291,0.456992634838317,-1.16887825306917,0.242452686457517,0.420571664605865
"8975","ENSMUSG00000021266","Wars",1475.54371578319,0.256278937795318,0.219293427406395,1.16865763295487,0.242541597974007,0.420678253444443
"8976","ENSMUSG00000042182","Bend6",5.1366203908507,1.45183215712342,1.2424539761236,1.16851986876251,0.242597129577214,0.420726928638382
"8977","ENSMUSG00000031823","Zdhhc7",545.272422495461,0.203779439294356,0.174474377267036,1.16796198093012,0.242822100946796,0.421069412453534
"8978","ENSMUSG00000034258","Mfsd7c",9.61118540897463,1.05074357104185,0.900158208562602,1.16728766237627,0.243094219389668,0.421493565586545
"8979","ENSMUSG00000021418","Rpp40",538.89603521683,0.234039151938318,0.200531626277874,1.1670934718996,0.243172623884188,0.421565991533621
"8980","ENSMUSG00000016984","Etaa1",2562.33500078663,0.150943249282213,0.129337666860283,1.16704787511955,0.243191036181438,0.421565991533621
"8981","ENSMUSG00000036053","Fmnl2",511.348747664135,-0.395366330226059,0.33886608832075,-1.16673324316781,0.243318113461884,0.421703399250125
"8982","ENSMUSG00000006800","Sulf2",13.116566875903,1.25253075721338,1.0735530509749,1.16671528815083,0.243325366754104,0.421703399250125
"8983","ENSMUSG00000083761","Pgam1-ps1",3.53899199742404,-1.6408194215601,1.40647199467443,-1.16662075588637,0.243363557480044,0.421719801908121
"8984","ENSMUSG00000002103","Acp2",667.231973818007,-0.308194507095021,0.26419187932268,-1.16655556516405,0.243389896772723,0.421719801908121
"8985","ENSMUSG00000055128","Cgrrf1",342.411989052626,0.200495009296679,0.171880109582644,1.16648173999608,0.243419727096929,0.421723782371187
"8986","ENSMUSG00000022180","Slc7a8",360.674046403232,-0.378068563961782,0.324207535612062,-1.16613132772512,0.243561352216276,0.421906238182097
"8987","ENSMUSG00000081058","Hist2h3c2",23689.1146414292,0.18769554282509,0.160962162103239,1.16608487592696,0.243580130850968,0.421906238182097
"8988","ENSMUSG00000003929","Zfp81",128.534517960374,0.300560312503056,0.257869136944181,1.16555364501847,0.243794958948116,0.422230595455483
"8989","ENSMUSG00000078919","Dpm1",1732.20071291583,0.149612233346914,0.128375662621787,1.16542520826314,0.243846918338147,0.422257766912869
"8990","ENSMUSG00000032458","Copb2",9487.19779230149,-0.184980701720513,0.158730136944034,-1.16537858079045,0.243865783515783,0.422257766912869
"8991","ENSMUSG00000039410","Prdm16",33.4112386951372,-0.533687324845456,0.458022058365302,-1.16520004898936,0.243938025819393,0.422299211834393
"8992","ENSMUSG00000063160","Numbl",26.1305931870821,-0.582399430886907,0.499835090748028,-1.16518316074071,0.243944860371529,0.422299211834393
"8993","ENSMUSG00000033671","Cep350",8944.66677082299,0.115700168716501,0.0993127074509241,1.16500870519188,0.244015469141404,0.422341558744239
"8994","ENSMUSG00000078126","Rpl23a-ps3",4587.84716392196,-1.05287239089118,0.903763620556394,-1.16498647095685,0.244024469209801,0.422341558744239
"8995","ENSMUSG00000026005","Rpe",1059.43104424064,-0.1186879824075,0.101899548832468,-1.16475473902866,0.244118284523956,0.422416532224066
"8996","ENSMUSG00000059395","Nkapl",25.3514527132681,0.542630373024421,0.465879825844771,1.16474322973844,0.244122944652832,0.422416532224066
"8997","ENSMUSG00000027217","Tspan18",35.718779732213,0.604453441175912,0.519352299227354,1.1638601428648,0.24448069415646,0.422987777295211
"8998","ENSMUSG00000052825","Gm9892",1072.16962441452,0.424838423852121,0.365134710619576,1.16351146986611,0.244622047231352,0.423184537773054
"8999","ENSMUSG00000027193","Api5",7176.83612580997,0.0973437149749714,0.0836815026611926,1.16326442378902,0.24472223516483,0.423308771173967
"9000","ENSMUSG00000078897","Gm4724",84.56266541477,-0.669671718651079,0.575715962139575,-1.16319810929391,0.244749133480228,0.423308771173967
"9001","ENSMUSG00000070407","Hs3st3b1",33.8115286742775,-0.562584831918271,0.483761179134476,-1.16293918607695,0.244854177118549,0.42344263643726
"9002","ENSMUSG00000101678","Gm29609",849.483080596935,0.226173664773094,0.194618683307523,1.16213747277136,0.245179628160866,0.423957593648677
"9003","ENSMUSG00000070822","Zscan18",49.4784929748555,-0.476581911007236,0.410191228192355,-1.16185300477403,0.245295179270634,0.424109522619743
"9004","ENSMUSG00000032228","Tcf12",3023.25367321156,0.15617466262094,0.13445848172818,1.16150844940122,0.245435189068459,0.424303701011466
"9005","ENSMUSG00000036504","Phpt1",340.019029027483,-0.167514818128897,0.144238672808631,-1.16137243131146,0.245490475338106,0.424351383676083
"9006","ENSMUSG00000021500","Ddx46",2841.9140082232,0.27991537401424,0.241270772176262,1.1601710869883,0.245979156183195,0.425148130812232
"9007","ENSMUSG00000020829","Slc46a1",23.5631035395256,-0.765651254177735,0.660327951493552,-1.15950150595013,0.246251823037784,0.425545674914009
"9008","ENSMUSG00000037475","Thoc2",8532.27575666938,0.204602924416782,0.176462483167888,1.15946982465457,0.246264729544805,0.425545674914009
"9009","ENSMUSG00000073591","Pcdhb22",2.16816812576379,-1.98225952570011,1.70998436938582,-1.15922669305573,0.246363793664217,NA
"9010","ENSMUSG00000067215","Usp51",15.7597215407464,0.690173138674003,0.595489379258407,1.15900159215856,0.246455536058176,0.42582734865235
"9011","ENSMUSG00000078941","Ak6",4970.07313485487,0.16012996009991,0.138198597128014,1.15869454124473,0.246580716697005,0.425995582861271
"9012","ENSMUSG00000089837","Npcd",2.25199819160356,-2.44795251879314,2.11308602627857,-1.15847272110559,0.246671177577928,NA
"9013","ENSMUSG00000021900","Btd",280.253019241356,-0.379063747040112,0.327270350869349,-1.15825874856424,0.246758460145223,0.426254576975796
"9014","ENSMUSG00000090236","Car15",14.9885741017921,0.770463434980432,0.665484578788185,1.15774799227265,0.246966892656113,0.426566519487335
"9015","ENSMUSG00000022437","Samm50",1518.26081123779,0.234936012017609,0.202996188254916,1.15734198773518,0.24713266539099,0.426804717081272
"9016","ENSMUSG00000010651","Acaa1b",49.6033802800099,-0.692603660400994,0.598504327525492,-1.15722414784293,0.247180794321194,0.426839709877984
"9017","ENSMUSG00000022570","Tsta3",587.918649434668,-0.170396073231665,0.147321607714226,-1.15662648456972,0.247424996886321,0.427213242848358
"9018","ENSMUSG00000047507","Baiap3",16.9561788067635,-0.728835659645624,0.630184829121608,-1.15654269345316,0.247459247061724,0.427224220834583
"9019","ENSMUSG00000099913","Gm28551",7.49173319980594,-1.51417935929195,1.30947157558592,-1.15632854314874,0.247546797503434,0.427327205833439
"9020","ENSMUSG00000027751","Supt20",1988.81046130684,-0.0976855456270658,0.0844916609698228,-1.15615605736471,0.247617330126477,0.427400793953938
"9021","ENSMUSG00000022969","Il10rb",379.705387579909,-0.240410049293476,0.20795468900416,-1.15606938436799,0.247652777625976,0.42741381350953
"9022","ENSMUSG00000078906","Gm14444",1.75709410949174,3.03160501565537,2.62240348759257,1.15604064363049,0.247664532789478,NA
"9023","ENSMUSG00000038305","Spats2l",14.4297672314248,0.850883874305845,0.736323977559093,1.15558354778357,0.247851540705866,0.427676896192468
"9024","ENSMUSG00000027230","Creb3l1",10.3723492771216,-0.805399821338476,0.697017248377699,-1.15549482199047,0.247887851820435,0.427676896192468
"9025","ENSMUSG00000082765","Gm14411",81.6127118377723,-0.303167280315172,0.262397826708006,-1.15537268017289,0.247937844564679,0.427676896192468
"9026","ENSMUSG00000010608","Rbm25",7526.27726961303,0.110867443095527,0.0959631595529647,1.15531255548476,0.247962456239254,0.427676896192468
"9027","ENSMUSG00000002732","Fkbp7",24.1933985572121,-0.585792880099788,0.507057698837089,-1.15527854412481,0.247976379339218,0.427676896192468
"9028","ENSMUSG00000022671","Mzt2",115.464590742137,0.296202063859835,0.256398439667161,1.15524128869249,0.247991631080491,0.427676896192468
"9029","ENSMUSG00000079429","Mroh2a",4.46487778471737,-1.97489002155613,1.70953701698558,-1.15521922130616,0.248000665403245,0.427676896192468
"9030","ENSMUSG00000080950","Gm7278",30.2863869581884,0.624475643333435,0.540670123454492,1.15500305314354,0.248089176188666,0.427781370221974
"9031","ENSMUSG00000028121","Bcar3",11.2908496795737,-1.01852327681247,0.881908005131271,-1.15490875565968,0.248127793535833,0.427799798918094
"9032","ENSMUSG00000023191","Leprel2",7.49939965160406,-1.06859808548184,0.925378614219977,-1.15476851211067,0.248185234807264,0.427850674343597
"9033","ENSMUSG00000031672","Got2",6344.82453587102,0.148611251506019,0.12871604623074,1.15456662831,0.248267939168541,0.427918215788902
"9034","ENSMUSG00000005204","Senp3",3256.37451326532,-0.163183181363416,0.141344146310154,-1.15450965337709,0.248291283189409,0.427918215788902
"9035","ENSMUSG00000046731","Kctd11",41.1341645001461,-0.420929247931158,0.364618107581976,-1.15443868304462,0.248320363614833,0.427918215788902
"9036","ENSMUSG00000038264","Sema7a",15.8694079716734,-0.811205718137721,0.70271291908878,-1.15439135399649,0.248339758237826,0.427918215788902
"9037","ENSMUSG00000014504","Srp19",1673.85490414565,0.138602873124377,0.120071936637627,1.15433195304141,0.248364101218472,0.427918215788902
"9038","ENSMUSG00000069094","Pde7a",702.918712539678,-0.167187054808984,0.144846145369938,-1.15423889522215,0.248402240403793,0.42793579082948
"9039","ENSMUSG00000044702","Palb2",1463.159779716,0.318777942287769,0.276337625468783,1.15358139068826,0.248671831406034,0.428352051467187
"9040","ENSMUSG00000036298","Slc2a13",3.31121310126856,-1.56309689225647,1.35518115873389,-1.15342283367991,0.248736873801098,0.428415910942474
"9041","ENSMUSG00000031387","Renbp",303.280475126482,-0.337726226779191,0.292893206529007,-1.15306951220032,0.248881854211254,0.428617423089023
"9042","ENSMUSG00000037190","Cyb561d2",148.081309405157,-0.287125727860508,0.249052893998158,-1.15287047362168,0.248963552856042,0.428687357522379
"9043","ENSMUSG00000017801","Mlx",862.412274627876,-0.144908901535769,0.125697953494861,-1.1528342149317,0.248978437848083,0.428687357522379
"9044","ENSMUSG00000081745","Gm15549",11.4629767347884,0.804916390602119,0.698304357003232,1.15267273149549,0.249044737917084,0.428753315800379
"9045","ENSMUSG00000048355","Arxes1",21.628912220267,-0.679717394973989,0.589861801487352,-1.1523332978336,0.249184139043395,0.42894509527171
"9046","ENSMUSG00000029227","Fip1l1",4345.41229637221,-0.146342772504797,0.127007065259049,-1.15224119387619,0.249221974384284,0.428962016141597
"9047","ENSMUSG00000024069","Slc30a6",36.261016915918,0.832543712071728,0.722773814437639,1.15187309700684,0.249373224816038,0.429174121854748
"9048","ENSMUSG00000081034","Gm5944",60.8662732270319,-0.464312515031967,0.403275334658738,-1.1513536165679,0.249586787661066,0.429493408224306
"9049","ENSMUSG00000046947","Adck2",243.877251529005,0.26625614542085,0.231299559623281,1.15113122504212,0.249678253773744,0.429602540221573
"9050","ENSMUSG00000063870","Chd4",14572.4361656585,-0.0922851785499412,0.0801741848059509,-1.15105852056124,0.249708161054736,0.429605739961292
"9051","ENSMUSG00000036896","C1qc",327.300833834346,0.409670035392129,0.355957582773038,1.15089565504028,0.249775165526165,0.42967275498251
"9052","ENSMUSG00000054263","Lifr",18.779260240769,-0.859351215694755,0.747217286925832,-1.15006870254603,0.250115575700164,0.430210025042045
"9053","ENSMUSG00000075225","Ccdc162",3.3593172686605,-1.50853280987043,1.31186986984903,-1.14991040235113,0.250180775986487,0.430237408645554
"9054","ENSMUSG00000044072","Eml6",61.8819705632929,-0.720767636340051,0.626812429136528,-1.14989365691576,0.250187673748511,0.430237408645554
"9055","ENSMUSG00000035953","Tmem55b",734.590068193124,-0.230943956007161,0.200880225636876,-1.14965997909934,0.250283943926843,0.430333542425279
"9056","ENSMUSG00000081375","Gm14686",75.1735994170195,0.375038180835551,0.326227506571953,1.14962157782619,0.250299766890828,0.430333542425279
"9057","ENSMUSG00000031700","Gpt2",113.785953689825,-0.388509464019903,0.338034708627441,-1.14931826260508,0.250424770260996,0.430500135363375
"9058","ENSMUSG00000035601","Trmt10b",286.697889584487,-0.239734643426652,0.208601182582202,-1.14924872648879,0.250453433878859,0.430501093785489
"9059","ENSMUSG00000014245","Pigl",195.207279619202,0.261946760926406,0.228002296172706,1.14887773203822,0.250606400938421,0.43070757188853
"9060","ENSMUSG00000025592","Dach2",19.7812625311861,-0.717176060951223,0.624271368526444,-1.14882100494866,0.250629796190016,0.43070757188853
"9061","ENSMUSG00000047502","Mroh7",4.33138040272721,-1.52393740444302,1.32703712595993,-1.14837586276319,0.250813433600436,0.430974799468014
"9062","ENSMUSG00000022840","Adcy5",5.7245361635043,1.13765994498152,0.990781299320508,1.14824527447353,0.250867323852738,0.431019046489332
"9063","ENSMUSG00000038080","Kdm1b",465.205630296676,-0.264566026521121,0.230452536823072,-1.14802826720124,0.250956894752836,0.43112458018497
"9064","ENSMUSG00000031403","Dkc1",10370.7630414517,0.136366941858685,0.118808985100453,1.14778307165394,0.251058127367034,0.431204908327159
"9065","ENSMUSG00000054619","Mettl7a1",41.1108846749652,0.638942712105747,0.556677647070831,1.14777863898036,0.251059957724202,0.431204908327159
"9066","ENSMUSG00000010307","Tmem86a",67.8720417899802,0.545842023531678,0.475626406568234,1.14762766741668,0.251122303061263,0.431263630002171
"9067","ENSMUSG00000020811","Wscd1",1.34999467936144,-2.6079136009401,2.2729089800917,-1.14739024914006,0.251220369354271,NA
"9068","ENSMUSG00000040929","Rfx3",335.36993950427,0.213451146022472,0.186035402169067,1.14736842307299,0.2512293860142,0.431399159818331
"9069","ENSMUSG00000096265","4930467E23Rik",2.0010359871359,4.48606916803495,3.91069009104983,1.14712980665534,0.251327976592067,NA
"9070","ENSMUSG00000039086","Ss18l1",59.1545584306629,-0.417947222099453,0.364433665351151,-1.14684032194649,0.251447620961673,0.431723740115571
"9071","ENSMUSG00000023999","Kif6",3.86649495140164,-1.67458399474899,1.460311664471,-1.14673054765717,0.251493001192832,0.431723740115571
"9072","ENSMUSG00000009575","Cbx5",7527.46392894578,0.117602203299623,0.10255650335291,1.14670644429968,0.251502966184712,0.431723740115571
"9073","ENSMUSG00000063684","Gm13910",58.681724237741,-0.921669991666019,0.804187636392687,-1.14608823856124,0.251758643594614,0.432086987397702
"9074","ENSMUSG00000005983","1700037C18Rik",8.48450158169068,-0.937173868472979,0.817736587297833,-1.1460583799605,0.25177099709633,0.432086987397702
"9075","ENSMUSG00000082682","Gm15349",1.79078601349343,-2.10110822362281,1.83354643404074,-1.14592583237307,0.251825841569839,NA
"9076","ENSMUSG00000025776","Crispld1",3.6987023431696,-1.66958457995537,1.45700867698935,-1.14589885861577,0.251837003574134,0.432103640347076
"9077","ENSMUSG00000022471","Xrcc6",2185.40406418029,0.123461077948928,0.107743619060117,1.14587832695726,0.251845500006266,0.432103640347076
"9078","ENSMUSG00000040158","Tax1bp3",41.4984150965612,-0.617174929736151,0.538626770673422,-1.14583040305353,0.251865332703447,0.432103640347076
"9079","ENSMUSG00000009585","Apobec3",2209.11966796958,-0.115658661195008,0.100980965660505,-1.14535111086032,0.252063741588479,0.432395601961108
"9080","ENSMUSG00000009927","Rps25",302.068587628545,0.278294653852912,0.243033441707382,1.1450879018863,0.25217274651559,0.4325341498745
"9081","ENSMUSG00000028790","Khdrbs1",4138.39624876581,-0.15598155083149,0.13628893450721,-1.1444916742176,0.252419788774605,0.432909405963568
"9082","ENSMUSG00000020074","Ccar1",168.029891093576,0.743260785424303,0.649747742610577,1.14392207418529,0.252655955585902,0.433265928314964
"9083","ENSMUSG00000024601","Isoc1",837.343678849031,-0.268899681296555,0.235184969397555,-1.14335402464436,0.252891632837798,0.43362153142019
"9084","ENSMUSG00000038880","Mrps34",346.291594581326,0.177636222881778,0.155473070603839,1.14255299771118,0.253224229942652,0.434143220285606
"9085","ENSMUSG00000022949","Clic6",3.91383420292458,-2.83011915358817,2.47796841810457,-1.14211268106192,0.253407185015174,0.43440826557106
"9086","ENSMUSG00000028234","Rps20",14976.0265459623,0.161270152499878,0.141239615095949,1.14181954114164,0.25352903801364,0.434568517821725
"9087","ENSMUSG00000037411","Serpine1",5.00708099759838,1.44108682978642,1.26263864051309,1.14132958041013,0.253732796959986,0.434832883785264
"9088","ENSMUSG00000052533","Nup188",6277.66605250877,-0.223101027038696,0.195477658877838,-1.14131214952866,0.253740048003701,0.434832883785264
"9089","ENSMUSG00000004127","Trmt10a",472.647119803164,0.231925382392638,0.203241168526532,1.1411338759468,0.25381421602018,0.434879202693934
"9090","ENSMUSG00000081272","Gm13509",219.104924083257,0.607601695902017,0.532465165494843,1.14111069657927,0.253823860552573,0.434879202693934
"9091","ENSMUSG00000034845","Plvap",60.2879821365404,-0.355182259244379,0.311298882970617,-1.14096862749715,0.253882978604538,0.434927387687632
"9092","ENSMUSG00000052909","Gm9894",5.52490415263876,1.2152304847859,1.06514454270278,1.14090664324513,0.253908774610093,0.434927387687632
"9093","ENSMUSG00000010721","Lmbr1",5.13333645475679,1.68288004141736,1.47545812817348,1.14058136200765,0.254044176912275,0.435110662838568
"9094","ENSMUSG00000046774","8030474K03Rik",9.74603583642775,1.39241304270131,1.22098423287315,1.14040214870323,0.254118798113604,0.435189806653183
"9095","ENSMUSG00000029836","Cbx3",15467.093120186,0.107568070138364,0.0943343103178747,1.14028575367642,0.254167271082167,0.435224157760262
"9096","ENSMUSG00000022407","Adsl",2136.07511038086,0.185673674250759,0.162846890696359,1.14017328459137,0.254214115195602,0.435255712324059
"9097","ENSMUSG00000066315","Gm12918",3490.40749485444,-0.990479626649281,0.868883319384904,-1.13994549619212,0.254309008966584,0.435369519430106
"9098","ENSMUSG00000035305","Ror1",2.90659610287447,-1.70697384710874,1.49774940404674,-1.13969255637605,0.254414409376061,0.435482185975172
"9099","ENSMUSG00000002791","Pdxk-ps",2.95949313157388,2.04848960790749,1.79747081190004,1.13965111107541,0.254431682593969,0.435482185975172
"9100","ENSMUSG00000027365","Trpm7",7876.41156494481,0.122074985223558,0.107163312112147,1.13914905033735,0.254640991982038,0.435791740132835
"9101","ENSMUSG00000027593","Raly",3689.68261956759,0.213891553473566,0.187783251017665,1.13903424461133,0.254688871370952,0.435824985229458
"9102","ENSMUSG00000020594","Pum2",9051.62601265646,-0.11857104183704,0.10413569740158,-1.13862051914622,0.254861466295561,0.436071612963484
"9103","ENSMUSG00000083876","Gm11439",10.7299760055869,0.83581224033987,0.734111664298452,1.13853556752651,0.254896915846364,0.436083554118034
"9104","ENSMUSG00000098215","Gm7069",2.76264210730929,-1.57864093016867,1.38670921860327,-1.13840804473682,0.254950136402339,0.436125892257608
"9105","ENSMUSG00000068349","Gml",4.45277987807617,1.53117165791299,1.34530742252239,1.13815744437216,0.255054744853397,0.436256116908932
"9106","ENSMUSG00000029465","Arpc3",4353.67116002962,-0.121804308269804,0.107046936572106,-1.13785888854238,0.255179410372641,0.436420615082374
"9107","ENSMUSG00000101551","Gm8870",5.79624031903193,1.21040556918988,1.06391220662191,1.13769309314827,0.255248658493394,0.436439282036968
"9108","ENSMUSG00000026482","Rgl1",349.622513833418,0.431416716432829,0.379220400827065,1.13764110657529,0.255270374527913,0.436439282036968
"9109","ENSMUSG00000054717","Hmgb2",1842.67693568664,0.145688871221561,0.128063706222407,1.13762810337962,0.255275806474453,0.436439282036968
