""	"id"	"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"padj"
"NA.2797"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2798"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2799"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2800"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2801"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2802"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2803"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2804"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2805"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2806"	NA	NA	NA	NA	NA	NA	NA	NA
"12972"	"Mir421"	96.6779078101238	129.042551911905	64.3132637083424	0.498388033679369	-1.00465866528685	0.00195441729807602	0.0238027176268718
"NA.2807"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2808"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2809"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2810"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2811"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2812"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2813"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2814"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2815"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2816"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2817"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2818"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2819"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2820"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2821"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2822"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2823"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2824"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2825"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2826"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2827"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2828"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2829"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2830"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2831"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2832"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2833"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2834"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2835"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2836"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2837"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2838"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2839"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2840"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2841"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2842"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2843"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2844"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2845"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2846"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2847"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2848"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2849"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2850"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2851"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2852"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2853"	NA	NA	NA	NA	NA	NA	NA	NA
"13030"	"Mir486"	4.58528041022595	8.50637902055798	0.664181799893925	0.078080438020543	-3.67889504353001	0.00260527307335448	0.0294986255016288
"NA.2854"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2855"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2856"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2857"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2858"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2859"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2860"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2861"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2862"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2863"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2864"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2865"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2866"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2867"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2868"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2869"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2870"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2871"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2872"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2873"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2874"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2875"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2876"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2877"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2878"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2879"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2880"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2881"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2882"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2883"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2884"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2885"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2886"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2887"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2888"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2889"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2890"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2891"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2892"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2893"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2894"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2895"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2896"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2897"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2898"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2899"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2900"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2901"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2902"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2903"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2904"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2905"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2906"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2907"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2908"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2909"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2910"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2911"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2912"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2913"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2914"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2915"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2916"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2917"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2918"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2919"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2920"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2921"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2922"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2923"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2924"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2925"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2926"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2927"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2928"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2929"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2930"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2931"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2932"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2933"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2934"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2935"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2936"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2937"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2938"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2939"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2940"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2941"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2942"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2943"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2944"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2945"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2946"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2947"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2948"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2949"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2950"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2951"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2952"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2953"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2954"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2955"	NA	NA	NA	NA	NA	NA	NA	NA
"13167"	"Mir703"	89.8468842938604	55.2156803008743	124.478088286847	2.25439743943308	1.17274187813382	0.00327229050015813	0.0350072975986668
"NA.2956"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2957"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2958"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2959"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2960"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2961"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2962"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2963"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2964"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2965"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2966"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2967"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2968"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2969"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2970"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2971"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2972"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2973"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2974"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2975"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2976"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2977"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2978"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2979"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2980"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2981"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2982"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2983"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2984"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2985"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2986"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2987"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2988"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2989"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2990"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2991"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2992"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2993"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2994"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2995"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2996"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2997"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2998"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.2999"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3000"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3001"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3002"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3003"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3004"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3005"	NA	NA	NA	NA	NA	NA	NA	NA
"13241"	"Mki67"	25450.25963808	31674.439811692	19226.079464468	0.606990354960311	-0.720254502560409	0.00487571600779453	0.0465308410754445
"NA.3006"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3007"	NA	NA	NA	NA	NA	NA	NA	NA
"13263"	"Mll1"	1466.34967668924	1911.40011969694	1021.29923368153	0.534319959048374	-0.904224186125887	0.000726890941309175	0.0111963551736922
"13264"	"Mll2"	3777.63632149674	4932.85000163245	2622.42264136103	0.531624241664185	-0.911521202968324	7.16021081748671e-05	0.00171969004680436
"13265"	"Mll3"	1757.75880788052	2526.08071321476	989.436902546278	0.39168855427707	-1.35222112368058	1.97950537842299e-09	1.37324378886983e-07
"13278"	"Mlycd"	222.314760039977	162.195556682514	282.43396339744	1.74131751309491	0.800179289032717	0.00014500738041157	0.00310260749760794
"13286"	"Mmel1"	31.2463447323988	60.5550012748813	1.93768818991636	0.0319988134608483	-4.96583777984606	1.48361486337356e-20	2.9406550868867e-18
"NA.3008"	NA	NA	NA	NA	NA	NA	NA	NA
"13293"	"Mmp14"	106.123720460082	132.802672407821	79.4447685123427	0.598216640312609	-0.741260053098466	0.00253861066860912	0.028834332890241
"13297"	"Mmp19"	218.853956388945	175.356967688342	262.350945089548	1.49609649703694	0.581203230911979	0.00377026832514992	0.0387047978262545
"NA.3009"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3010"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3011"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3012"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3013"	NA	NA	NA	NA	NA	NA	NA	NA
"13310"	"Mmp8"	380.420044006305	458.010231160676	302.829856851935	0.66118579072898	-0.59687237428785	0.0010941144251855	0.0154659419177671
"13316"	"Mn1"	65.5904536087891	90.4618808535389	40.7190263640394	0.450123587745926	-1.15160692689257	4.6500833725651e-05	0.00119138570725791
"13317"	"Mnat1"	374.201981788666	297.863983764503	450.53997981283	1.51256950947462	0.597001442334411	0.00170823248411716	0.0214713514397361
"NA.3014"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3015"	NA	NA	NA	NA	NA	NA	NA	NA
"13333"	"Mocos"	46.7006496998866	31.7885235200063	61.6127758797669	1.9382081662582	0.954723526532347	0.00437547451764474	0.0431731038702178
"NA.3016"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3017"	NA	NA	NA	NA	NA	NA	NA	NA
"13352"	"Morn2"	48.6690461408409	34.0019004032508	63.3361918784309	1.86272505734343	0.897414744768231	0.00476196726585433	0.0458822668665676
"13359"	"Mospd1"	276.710429541493	358.532611756487	194.888247326498	0.543571884219181	-0.879457258992819	1.2267442969345e-05	0.000378883337051498
"13361"	"Mospd3"	1195.90980718422	981.108852886123	1410.71076148231	1.43787384787369	0.523937106214865	0.00182898057252373	0.0226264215271677
"NA.3018"	NA	NA	NA	NA	NA	NA	NA	NA
"13368"	"Mpdz"	59.5802047501037	83.0766708658139	36.0837386343935	0.434342616986618	-1.20309458027462	0.000357153023303758	0.00631565596208813
"13375"	"Mpi"	271.755330517048	199.928547609488	343.582113424608	1.71852453055234	0.781170445165917	0.00013483706213503	0.00293372266553623
"13379"	"Mpp1"	1247.36842233342	1551.22689800517	943.509946661661	0.608234648248419	-0.717300092671258	6.15329459634716e-05	0.00151414699364684
"13380"	"Mpp2"	667.925130342213	849.300689436237	486.549571248189	0.572882581281264	-0.803688622156834	8.95609854302563e-06	0.000290020016913022
"13386"	"Mppe1"	342.964620274794	451.759216942974	234.170023606613	0.51835140230503	-0.947997629249828	8.63472738977488e-07	3.65597600773168e-05
"13390"	"Mpst"	702.163004910853	934.49892284326	469.827086978446	0.502758296980133	-0.992063109478919	2.51507883293663e-08	1.43558471233158e-06
"13399"	"Mrap"	632.32896753856	412.487380836173	852.170554240946	2.06593121106752	1.04679221785063	1.47813690784177e-08	8.85752671320332e-07
"13402"	"Mrc1"	347.936246285786	431.205850848661	264.666641722911	0.613782584818869	-0.704200382859259	0.000298973360283104	0.00552518698711717
"NA.3019"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3020"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3021"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3022"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3023"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3024"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3025"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3026"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3027"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3028"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3029"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3030"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3031"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3032"	NA	NA	NA	NA	NA	NA	NA	NA
"13427"	"Mri1"	469.181643908573	574.267373110009	364.095914707136	0.634018110301712	-0.657404044318727	0.000356199941438572	0.00631117715493862
"NA.3033"	NA	NA	NA	NA	NA	NA	NA	NA
"13467"	"Mrpl46"	647.642300634673	526.543906340107	768.74069492924	1.4599745352151	0.545943205927701	0.00200892649135872	0.0243187967279444
"13472"	"Mrpl51"	1151.13444121677	928.862688005506	1373.40619442804	1.4785890446058	0.564221129046941	0.00307882765591307	0.0334535026684964
"13475"	"Mrpl54"	637.207996242217	488.235686157397	786.180306327038	1.61024752720265	0.687282476426328	0.00365948684074517	0.0380438986435277
"13480"	"Mrps12"	588.930896656084	471.913061759536	705.948731552632	1.49592962932725	0.581042310380322	0.00360691642839215	0.0376275023822494
"NA.3034"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3035"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3036"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3037"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3038"	NA	NA	NA	NA	NA	NA	NA	NA
"13548"	"Msrb3"	67.1154367219052	104.323939034037	29.9069344097734	0.286673746090204	-1.80251830792244	6.61147128554847e-10	4.82798006386387e-08
"13549"	"Mst1"	90.6613928151381	134.958945341485	46.3638402887914	0.343540327552779	-1.54144863064623	5.07076821565542e-09	3.2523233311846e-07
"NA.3039"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3040"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3041"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3042"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3043"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3044"	NA	NA	NA	NA	NA	NA	NA	NA
"13563"	"Mta3"	1254.51023316733	895.408858979483	1613.61160735517	1.8020947538918	0.84967486985061	7.62785563422554e-07	3.27580076367919e-05
"13590"	"Mtfr1"	1212.50681651367	1787.16905706557	637.844575961762	0.356902204321435	-1.48639928301071	5.59972389689968e-16	7.95293070302201e-14
"13594"	"Mthfd2"	2808.59155159397	2150.39385106202	3466.78925212592	1.61216479037724	0.688999219119597	3.70262773654184e-05	0.000983568431281371
"13600"	"Mtif3"	1040.52421221281	852.238335793737	1228.81008863188	1.44186202030847	0.527933111776301	0.00252473513896312	0.0287491462761855
"13613"	"Mtmr9"	764.381733320476	1022.13814599693	506.625320644019	0.49565249338179	-1.01259910690209	4.11261831034594e-05	0.00107195515120968
"NA.3045"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3046"	NA	NA	NA	NA	NA	NA	NA	NA
"13623"	"Mtrr"	496.875375594535	586.844713673663	406.906037515406	0.693379403502102	-0.528283112264556	0.00502409799659366	0.0473952173454811
"13633"	"Muc13"	234.422488403221	317.697334552789	151.147642253654	0.475759868953321	-1.07169451144673	3.42974111587801e-05	0.000924697167520055
"NA.3047"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3048"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3049"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3050"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3051"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3052"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3053"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3054"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3055"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3056"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3057"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3058"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3059"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3060"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3061"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3062"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3063"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3064"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3065"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3066"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3067"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3068"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3069"	NA	NA	NA	NA	NA	NA	NA	NA
"13674"	"Muted"	465.236165829128	362.0641191168	568.408212541457	1.56991036263964	0.650682187736594	0.000325062834228199	0.00586902736834236
"13676"	"Mvd"	267.452012977467	190.134904663286	344.769121291648	1.81328684442347	0.858607163523136	0.00106390089826247	0.0151912234311308
"13677"	"Mvk"	269.623060431718	196.981363577191	342.264757286245	1.73754892884637	0.797053604259231	7.78431671505858e-05	0.00185231821358195
"13692"	"Mybl2"	1682.83735701001	2167.25007191923	1198.42464210078	0.552970170645562	-0.854726436891083	6.78569537617843e-07	2.9492430722923e-05
"13700"	"Mycbp2"	2231.68865539251	2913.4337060136	1549.94360477141	0.531998926755115	-0.910504759624498	0.000182811401444723	0.00373005571024714
"13703"	"Mycn"	119.277993001733	155.784032547778	82.7719534556876	0.531325015163551	-0.912333457358074	0.000166838311698916	0.00347089115122647
"NA.3070"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3071"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3072"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3073"	NA	NA	NA	NA	NA	NA	NA	NA
"13723"	"Myh7b"	516.977428268832	713.283694348584	320.67116218908	0.449570296825497	-1.1533813752497	1.60416791410991e-10	1.269051608193e-08
"13728"	"Myl12a"	2417.60990916439	1920.38632250372	2914.83349582505	1.51783704230137	0.602016908748427	0.00497773191174669	0.047173726707034
"13735"	"Myl7"	14.7352223062259	28.4830075761211	0.987437036330711	0.0346675832491276	-4.85026892306456	0.00333224219312618	0.0355432598683719
"NA.3074"	NA	NA	NA	NA	NA	NA	NA	NA
"13747"	"Myo18a"	2569.24621697336	3052.86404579655	2085.62838815017	0.683171067189136	-0.549681217860204	0.00112141296286514	0.0157776330820581
"13749"	"Myo19"	331.455482937476	397.550307059096	265.360658815856	0.667489507878583	-0.583182935316389	0.00364805381188362	0.0379469126902796
"13753"	"Myo1d"	191.179464369354	296.968553262256	85.3903754764523	0.28754012685324	-1.79816479353437	2.85178832002699e-16	4.18192731124609e-14
"13755"	"Myo1f"	1935.49766223541	1572.75209136909	2298.24323310174	1.46128766619608	0.547240212188198	0.00179852319322434	0.0223261960331641
"13766"	"Myo9a"	509.55591165279	724.690318825241	294.421504480338	0.406272164581431	-1.29948157205107	2.4259352444528e-12	2.50037680023973e-10
"NA.3075"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3076"	NA	NA	NA	NA	NA	NA	NA	NA
"NA.3077"	NA	NA	NA	NA	NA	NA	NA	NA
"13780"	"Mypn"	14.2624369343407	3.48147680770986	25.0433970609715	7.19332583388519	2.84665895490192	4.32004489053091e-06	0.000153085755777026
"13786"	"Myst3"	1628.2396281578	2012.50628688468	1243.97296943092	0.618121283663946	-0.694038152917678	0.00414700205523427	0.0415783635743527
"NA.3078"	NA	NA	NA	NA	NA	NA	NA	NA
"13807"	"Naa25"	1096.97130201337	1335.93502120305	858.007582823689	0.642252481749471	-0.638787534983946	0.00148963223658175	0.0193020809276042
"13827"	"Nagk"	125.657168358767	94.0734113540559	157.240925363478	1.67147043038212	0.741117832778582	0.00232294199380109	0.0271690604840102
"13830"	"Nags"	48.7000668586672	84.3554485559501	13.0446851613842	0.154639509180396	-2.69301913127455	9.32366226477063e-06	0.000299338368234923
"NA.3079"	NA	NA	NA	NA	NA	NA	NA	NA
"13840"	"Nanos1"	42.3651582085343	57.6262781348003	27.1040382822682	0.470341642034663	-1.08821902699648	0.00190011504843724	0.0232986914538834
"13852"	"Napepld"	101.307030837039	128.475023751734	74.1390379223435	0.577069657255796	-0.793182619843293	0.00228477494481285	0.0268647233895629
"13868"	"Nat6"	411.581474944937	264.986563981013	558.176385908862	2.10643278482926	1.07480188098888	1.2348390802149e-08	7.47409143954232e-07
"NA.3080"	NA	NA	NA	NA	NA	NA	NA	NA
"13871"	"Nat9"	248.837604888264	179.985850927041	317.689358849487	1.76507962827736	0.819733269462203	8.13934504037627e-05	0.00192410703136654
"13872"	"Nav1"	173.142243297858	254.300187662116	91.9842989336004	0.361715419006369	-1.46707299717044	0.000336925576101358	0.00604088132817116
"13876"	"Nbea"	53.7305477470208	83.3300397712722	24.1310557227694	0.289584113832243	-1.78794563446928	8.47449732866321e-05	0.00199029307704555
"13877"	"Nbeal1"	131.413306418118	183.202571334055	79.6240415021812	0.434622947278362	-1.20216374675861	4.87957582393125e-06	0.000169581713171961
"13889"	"Ncapg2"	2685.33328360007	3438.43035187048	1932.23621532966	0.561952989473391	-0.831478648943598	0.000814809390905066	0.0122268860097793
"13897"	"Ncf1"	2299.74880766557	1836.19777625376	2763.29983907737	1.50490316174714	0.589670654717822	0.00418557512862063	0.0418256058697675
